﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1H5tvpoApNDxvxDexoaAUo","Who Let The Dogs Out","Baha Men","Who Let The Dogs Out","1","1","198400","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-15T15:43:16Z"
"spotify:track:4Z92RMiyJpUrApZi3LtpJ6","Blackbird - Remastered 2009","The Beatles","The Beatles (Remastered)","1","11","138386","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-15T15:44:46Z"
"spotify:track:0t8vGVdJaU93uQYMNqViyf","The Hamster Dance Song","Hampster Dance Masters","The Hampster Dance........and Friends","1","6","209709","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-15T16:00:52Z"
"spotify:track:6rH42cutB9ZnEmTwgFY6tq","Space Monkey","Patti Smith","Easter","1","2","248533","spotify:user:eatyourgreens","2016-04-15T15:43:32Z"
"spotify:track:5T0RdTGLTEpgm3IsYhbDWw","My Chinchilla","Cub","Betti Cola","1","6","80560","spotify:user:eatyourgreens","2016-04-15T15:44:29Z"
"spotify:track:0pth3sC99MbeOzTppmYyKl","Do The Bat","Groovie Ghoulies","Appetite For Adrenochrome","1","2","123560","spotify:user:eatyourgreens","2016-04-15T15:46:35Z"
"spotify:track:672N8DGGTOLCOgWe0koX5g","I Wanna Be Your Dog","The Stooges","The Stooges","1","2","188560","spotify:user:eatyourgreens","2016-04-15T15:47:44Z"
"spotify:track:1so85Or3C7J0sBnBOucVBA","The Lion Sleeps Tonight","Tight Fit","100 Hits Of The '80s","1","53","192666","spotify:user:eatyourgreens","2016-04-15T15:48:55Z"
"spotify:track:79oH2M0vWq9bRYpNTCrlHu","Needles In The Camel's Eye - 2004 Digital Remaster","Brian Eno","Here Come The Warm Jets","1","1","191053","spotify:user:theegrange","2016-04-15T15:45:11Z"
"spotify:track:2gOaGuy7ZlfVDSnTfPkxpH","The Lovecats","The Cure","Greatest Hits","1","5","220426","spotify:user:theegrange","2016-04-15T16:02:24Z"
"spotify:track:2obblQ6tcePeOEVJV6nEGD","Cat's In The Cradle","Harry Chapin","Verities & Balderdash","1","1","226026","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-15T16:03:50Z"
"spotify:track:4tYpYYoOI7WDxbCnPninwE","Black Cat","Janet Jackson","Rhythm Nation 1814","1","16","290573","spotify:user:1264248857","2016-04-15T16:10:20Z"
"spotify:track:3hqsBLMAqJqrhr434Z7WlA","Puff, The Magic Dragon","Peter, Paul and Mary","Moving","1","5","206866","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-15T16:05:35Z"
"spotify:track:2KH16WveTQWT6KOG9Rg6e2","Eye of the Tiger","Survivor","Rocky IV","1","4","245620","spotify:user:1264248857","2016-04-15T16:12:47Z"
"spotify:track:0cAPEVsK5ZfcRJcTcjNcOs","Mister, Would You Please Help My Pony?","Ween","Chocolate & Cheese (US Release)","1","8","175106","spotify:user:trinity3infinity","2016-04-15T16:11:10Z"
"spotify:track:1YLJVmuzeM2YSUkCCaTNUB","Dog Days Are Over","Florence + The Machine","Lungs (Deluxe Edition)","1","1","251840","spotify:user:jordan-genus-and-species","2016-04-15T16:08:31Z"
"spotify:track:3XWgwgbWDI56mf1Wl3cLzb","Buffalo Stance - 12'' Version","Neneh Cherry","Raw Like Sushi","1","1","342360","spotify:user:alexbowyer","2016-04-15T16:10:04Z"
"spotify:track:4A37l8n3wxQTgEbANMUklC","Snake Mistakes","Dan Deacon","Spiderman Of The Rings","1","7","251000","spotify:user:12184019594","2016-04-15T16:08:53Z"
"spotify:track:4dx3Lqdq4WvUWx23d04tOl","What's New Pussycat?","Tom Jones","The Best Of Tom Jones 20th Century Masters The Millennium Collection","1","2","124066","spotify:user:12184019594","2016-04-15T16:09:16Z"
"spotify:track:6qZjm61s6u8Ead9sWxCDro","Elephant","Tame Impala","Lonerism","1","9","211226","spotify:user:jordan-genus-and-species","2016-04-15T16:08:50Z"
"spotify:track:7zQFM7bHcyMh4QQFdBkjrE","Baby Beluga","Raffi","Baby Beluga","1","1","160826","spotify:user:1264248857","2016-04-15T16:13:15Z"
"spotify:track:7pamxApUs3CE8t7tKmUJ6Z","The Bird","Anderson Paak","Malibu","1","1","217773","spotify:user:jordan-genus-and-species","2016-04-15T16:09:10Z"
"spotify:track:4KfSdst7rW39C0sfhArdrz","Barracuda","Heart","Little Queen","1","1","261933","spotify:user:alexbowyer","2016-04-15T16:09:13Z"
"spotify:track:4SzIZFruLhiAzhuMtAhIRt","Who's Gonna Ride Your Wild Horses","U2","Achtung Baby","1","5","316426","spotify:user:1264248857","2016-04-15T16:11:45Z"
"spotify:track:4BggEwLhGfrbrl7JBhC8EC","Butterfly","Crazy Town","The Gift Of Game","1","6","216733","spotify:user:alexbowyer","2016-04-15T16:09:21Z"
"spotify:track:7u9VFAdcwGNMw3wqwzOJuO","The Sidewinder Sleeps Tonite","R.E.M.","Automatic For The People","1","3","249360","spotify:user:alexbowyer","2016-04-15T16:11:16Z"
"spotify:track:7xceaOyC0xCkCgzcbU8Zly","White Foxes","Susanne Sundfør","The Silicone Veil","1","2","256453","spotify:user:trinity3infinity","2016-04-15T16:15:44Z"
"spotify:track:7BfW1eoDh27W69nxsmRicb","Buffalo Soldier","Bob Marley & The Wailers","Confrontation","1","2","257440","spotify:user:jordan-genus-and-species","2016-04-15T16:12:36Z"
"spotify:track:5jrdCoLpJSvHHorevXBATy","Dark Horse","Katy Perry, Juicy J","PRISM (Deluxe)","1","6","215672","spotify:user:jordan-genus-and-species","2016-04-15T16:13:55Z"
"spotify:local:The+Decemberists:The+Crane+Wife:The+Crane+Wife+3:258","The Crane Wife 3","The Decemberists","The Crane Wife","0","0","258000","spotify:user:1264248857","2016-04-15T16:15:52Z"
"spotify:track:3PYNwzHABIkJxA6hPcf9bT","Butterfly","Weezer","Pinkerton","1","10","173200","spotify:user:trinity3infinity","2016-04-15T16:17:51Z"
"spotify:track:61Hh93rRDJFBNlz3rAK4Zw","WHALE","Kitten Pyramid","Uh-Oh!","1","2","169794","spotify:user:116001551","2016-04-15T16:18:50Z"
"spotify:track:48O0GrGJWml3DzHhC5sJ7a","Karma Chameleon","Culture Club","At Worst...The Best Of Boy George And Culture Club","1","4","241600","spotify:user:12184019594","2016-04-15T16:19:33Z"
"spotify:track:54eZmuggBFJbV7k248bTTt","A Horse with No Name","America","America","1","5","252239","spotify:user:12184019594","2016-04-15T16:20:07Z"
"spotify:track:4TtKm5SNMJMiKK8lhQs0im","Big Lizard","The Dead Milkmen","Big Lizard In My Back Yard","1","9","119373","spotify:user:trinity3infinity","2016-04-15T16:21:35Z"
"spotify:track:1CBQ8XGwcu7BcsT8iByvwE","Black Sheep","Metric","Scott Pilgrim vs. the World (Original Motion Picture Soundtrack)","1","12","295533","spotify:user:trinity3infinity","2016-04-15T16:24:39Z"
"spotify:track:45L8ANH3XGkwzkobFvIYqM","The Gnu Song","Flanders & Swann","At The Drop Of A Hat","1","3","206240","spotify:user:116001551","2016-04-15T16:20:56Z"
"spotify:track:1S0F285e5h5BNI2gJAmPqe","Boris The Spider - Mono Version","The Who","A Quick One (Remastered)","1","2","149533","spotify:user:theegrange","2016-04-15T16:23:17Z"
"spotify:track:0h8RQIG9IdeCHXUoaTpZvo","Mais Qui Est La Belette","Manau","Panique Celtique","1","10","241200","spotify:user:irregulargalaxies","2016-04-15T16:35:01Z"
"spotify:track:39tic5teoFgcrvzyvnE9rG","Hasso (Mein Hund ist schwul)","Die Prinzen","Es war nicht alles schlecht","1","14","108706","spotify:user:irregulargalaxies","2016-04-15T16:36:09Z"
"spotify:track:207kBEL2brJ2rRnlixCJ8n","Buzzards And Dreadful Crows","Guided By Voices","Bee Thousand","1","2","103066","spotify:user:theegrange","2016-04-15T16:24:23Z"
"spotify:track:4qmvOVUt7U8szKXspAoLVy","I Am The Walrus - Remastered 2009","The Beatles","Magical Mystery Tour (Remastered)","1","6","275866","spotify:user:116001551","2016-04-15T16:25:55Z"
"spotify:track:0W3kZlVNB7aMpTbmweEQqC","Orang outang","Jane Birkin","L'Essentiel Des Albums Studio","5","3","145800","spotify:user:theegrange","2016-04-15T16:27:57Z"
"spotify:track:39lSeqnyjZJejRuaREfyLL","Hungry Like The Wolf - 2009 Remastered Version","Duran Duran","Rio [Collector's Edition]","1","4","220626","spotify:user:trinity3infinity","2016-04-15T16:30:18Z"
"spotify:track:6OmApaLQPqHZL3iI78FOUR","Doctor Worm","They Might Be Giants","Severe Tire Damage","1","1","181533","spotify:user:irregulargalaxies","2016-04-15T16:39:59Z"
"spotify:track:3rbVv0XOyXcI27mMaJqz4F","Pelican","The Maccabees","Given To The Wild","1","8","224786","spotify:user:irregulargalaxies","2016-04-15T16:43:47Z"
"spotify:track:2IzWHbZV1XNASaewFq5oOg","Badger Badger Badger","Mr Weebl","Hands Over Pastry","1","1","147000","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-18T13:54:14Z"
"spotify:track:4v6koasIv1ksU2P9iWqfRV","Crocodile Rock","Elton John","Don't Shoot Me I'm Only The Piano Player (Remastered)","1","9","235440","spotify:user:alexbowyer","2016-04-18T10:16:33Z"
"spotify:track:0ITjrcb7Hb5LBSZEC3ziZy","Bi Polar Bear","Wax Fang","Black & Endless Night","1","3","265093","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-18T13:56:46Z"
"spotify:track:4kw5w3cfGAy4cckXPCJHjz","One Horse Town","Blackberry Smoke","The Whippoorwill (3 Bonus Track UK/EU Edition)","1","4","256146","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-18T13:58:02Z"
"spotify:track:2dFKuOIvWq9R9S0md3diIx","May the Horse Be With You","Relient K","The Anatomy of the Tongue In Cheek","1","12","137973","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-18T14:00:06Z"
"spotify:track:0DWN12CwMYoRu6yxtmdLWj","Dinosaurs Go Rawr","Amy Can Flyy","Dinosaurs Go Rawr","1","1","202466","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-18T14:00:35Z"
