﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3XcjIvaZVUFAIdIYZqY9bd","We're an American Band - 2002 - Remastered","Grand Funk Railroad, Grand Funk","We're An American Band","1","1","207093","spotify:user:theegrange","2016-07-08T15:14:20Z"
"spotify:track:25ttbACknSKxdXAZchsIne","Magic Carpet Ride","Steppenwolf","Born To Be Wild (Best Of....)","1","2","267933","spotify:user:theegrange","2016-07-08T15:15:44Z"
"spotify:track:7cDxjUnMitNKQC5c8RQUko","Black Magic Woman / Gypsy Queen","Santana","Abraxas","1","2","319773","spotify:user:theegrange","2016-07-08T15:17:57Z"
"spotify:track:2RshF8bw9B0fZ9Mi1Whzfo","Young Man Blues - Remixed Live At Leeds Version","The Who","Live At Leeds (25th Anniversary Edition)","1","5","351840","spotify:user:theegrange","2016-07-08T15:21:00Z"
"spotify:track:6c20LH3R4foocWLmYyojWq","Maggie May","Rod Stewart","Every Picture Tells A Story","1","5","350266","spotify:user:theegrange","2016-07-08T15:23:56Z"
"spotify:track:41TqRBgF4Ahyr4vGmZVk8b","In-A-Gadda-Da-Vida - Single Version","Iron Butterfly","Light and Heavy/The Best of...","1","6","173986","spotify:user:trinity3infinity","2016-07-08T15:24:46Z"
"spotify:track:0WNGPpmWqzPnk0psUhJ3SX","All the Young Dudes","Mott The Hoople","All The Young Dudes","1","3","211066","spotify:user:zachprime","2016-07-08T15:31:10Z"
"spotify:track:7lY8aoN3wUR3NY4nUwigPv","Paint It, Black - (Original Single Mono Version)","The Rolling Stones","Singles 1965-1967","1","11","224133","spotify:user:mcbouslog","2016-07-08T15:36:42Z"
"spotify:track:5vbZkRzJ7tqZ5jLTKd5IYh","Gypsies, Tramps And Thieves","Cher","Greatest Hits","1","6","155600","spotify:user:mcbouslog","2016-07-08T15:36:58Z"
"spotify:track:2wvMC5EyaaYQwBfiwwY2xE","Life's Been Good","Joe Walsh","But Seriously, Folks...","1","8","536226","spotify:user:zachprime","2016-07-08T15:40:16Z"
"spotify:track:5zlx3zEoFoTJ9YMERoyIHc","Cheeseburger In Paradise","Jimmy Buffett","Songs You Know By Heart","1","1","171600","spotify:user:zachprime","2016-07-08T15:48:35Z"
"spotify:track:3uz0O62HqYoyRiWZjS61KK","Detroit Rock City","KISS","Smashes Thrashes & Hits","1","4","228560","spotify:user:zachprime","2016-07-08T16:06:49Z"
"spotify:track:3yrSvpt2l1xhsV9Em88Pul","Brown Eyed Girl","Van Morrison","Blowin' Your Mind!","1","1","183306","spotify:user:jordan-genus-and-species","2016-07-08T16:33:37Z"
"spotify:track:7IhkWF9zpiYKlU7CxHxYT9","All Right Now","Free","Fire And Water (Deluxe Edition)","1","7","332906","spotify:user:alexbowyer","2016-07-13T13:22:52Z"
"spotify:track:4fQMGlCawbTkH9yPPZ49kP","Green Onions","Booker T. & the M.G.'s","Green Onions","1","1","176333","spotify:user:jordan-genus-and-species","2016-07-08T16:34:06Z"
"spotify:track:6hTcuIQa0sxrrByu9wTD7s","Born to Run","Bruce Springsteen","Born To Run","1","5","269920","spotify:user:jordan-genus-and-species","2016-07-08T16:35:31Z"
"spotify:track:0qxYx4F3vm1AOnfux6dDxP","You Can Call Me Al","Paul Simon","Graceland (25th Anniversary Deluxe Edition)","1","6","280000","spotify:user:jordan-genus-and-species","2016-07-08T16:36:38Z"
"spotify:track:1UBQ5GK8JaQjm5VbkBZY66","Sharp Dressed Man - 2008 Remastered Version","ZZ Top","Eliminator","1","3","258026","spotify:user:jordan-genus-and-species","2016-07-08T16:39:57Z"
"spotify:track:67nkKj0cFCkMllKKvPH0uu","Something in the Air","Thunderclap Newman","Something In The Air","1","1","270880","spotify:user:eatyourgreens","2016-07-08T19:11:39Z"
"spotify:track:6K9cjIloubdwJxwxrDcETI","The Wild Rover","The Dubliners","Live At The Gaiety","2","4","249093","spotify:user:eatyourgreens","2016-07-08T19:12:35Z"
"spotify:track:4wQdNXWC9oXoVVoJRMMCdH","Roll Away the Stone","Mott The Hoople","The Best Of","1","2","186786","spotify:user:eatyourgreens","2016-07-08T20:20:04Z"
"spotify:track:1VyJfVJYZbXVw9wLdSOrlH","The Mighty Quinn - Stereo Version","Manfred Mann","Sixties","1","4","168426","spotify:user:eatyourgreens","2016-07-08T20:20:33Z"
"spotify:track:1p4gUM9OlX0snMuvuVPc9k","Talking Loud And Clear","Orchestral Manoeuvres In The Dark","Junk Culture","1","10","262933","spotify:user:eatyourgreens","2016-07-08T20:21:57Z"
"spotify:track:5MVrZa7cDtnAoMvCgRAMqb","Wish You Were Here - 2011 Remastered Version","Pink Floyd","Wish You Were Here [2011 - Remaster] (2011 Remastered Version)","1","4","334743","spotify:user:becky1505","2016-07-13T11:44:46Z"
"spotify:track:6AvvAzzOEUs9orFhDkOPOl","I Can't Dance","Genesis","The Platinum Collection","1","2","240653","spotify:user:becky1505","2016-07-13T11:45:46Z"
"spotify:track:1AxFEcCUvVSreRckreiqpb","The Fez","Steely Dan","The Royal Scam","1","5","240698","spotify:user:becky1505","2016-07-13T12:32:32Z"
"spotify:track:3HvobuAaG13ySlKPyrZWRV","Brown Sugar","The Rolling Stones, Eric Clapton","Brown Sugar","1","1","247313","spotify:user:becky1505","2016-07-13T12:33:49Z"
"spotify:track:0M5wW96q1hkvIlmuw131g9","Caroline","Status Quo","Hello","1","5","259413","spotify:user:becky1505","2016-07-13T12:34:10Z"
"spotify:track:09nZ9ZDWq1rTkmM3WjvMvF","You Really Got Me (Remastered)","The Kinks","The Anthology 1964 - 1971","1","8","134066","spotify:user:alexbowyer","2016-07-13T13:27:32Z"
"spotify:track:4rnkECscLCpjPM4pYyBNMJ","Let It Be","Paul McCartney","Back In The World","2","13","237933","spotify:user:alexbowyer","2016-07-13T13:28:41Z"
"spotify:track:695D3IeuIXeUHX2RUlnfQp","Wild Thing (Re-Recorded)","The Troggs","60s Classics","1","10","153120","spotify:user:alexbowyer","2016-07-13T13:46:00Z"
"spotify:track:3AhXZa8sUQht0UEdBJgpGc","Like a Rolling Stone","Bob Dylan","Highway 61 Revisited","1","1","369600","spotify:user:alexbowyer","2016-07-13T13:48:42Z"
