﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2D1z4uRDkEGUL3GKjbcFdP","Stash Up","OPM","Menace to Sobriety","1","1","176688","spotify:user:sjhvod1989","2015-10-02T12:14:30Z"
"spotify:track:4jbBnudcEbhPiFOoHwe8iy","Hot Dog","Limp Bizkit","Chocolate Starfish And The Hot Dog Flavored Water (Explicit Version)","1","2","230240","spotify:user:sjhvod1989","2015-10-02T12:17:15Z"
"spotify:track:2mSMui2LHhy8ctopOKmkBS","For The Ladies","Stephen Lynch","Superhero","1","9","84280","spotify:user:cmk82","2015-10-02T12:46:27Z"
"spotify:track:45xt4EIDdYYzPaO157IO7i","Fuck You And Your Cat","Goldfinger","Goldfinger","1","16","75333","spotify:user:1264248857","2015-10-02T13:38:05Z"
"spotify:track:6B89ADIwxCw60PHZN6Kdp4","The Loophole","Garfunkel and Oates","Secretions","1","6","278408","spotify:user:215iyqxnackx5ekss5adqd73a","2015-10-02T12:41:00Z"
"spotify:track:1MzXFDFEdndvOReLnoZ0p7","Wiggle (feat. Snoop Dogg)","Jason Derulo, Snoop Dogg","Tattoos [Special Edition]","1","12","193295","spotify:user:sjhvod1989","2015-10-02T12:46:13Z"
"spotify:track:5CdJveJgiGXoGwDFqF6afp","Freak Me","Silk","Lose Control","1","5","274533","spotify:user:sjhvod1989","2015-10-02T12:54:09Z"
"spotify:track:02HSEUuCs9wGA5IfFKkvmq","The Ballad Of Chasey Lain","Bloodhound Gang","Hooray For Boobies (Explicit Version)","1","7","141893","spotify:user:sjhvod1989","2015-10-02T12:56:24Z"
"spotify:track:1BR5vhAlaoUiijQ28p6jlN","Backseat Freestyle","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","1","3","212653","spotify:user:becky1505","2015-10-02T13:25:25Z"
"spotify:track:0gnvI2vSWIacE3hgLbuWtn","You Fucked Up","Ween","God Ween Satan: The Oneness [Anniversary Edition]","1","1","97933","spotify:user:trinity3infinity","2015-10-02T13:43:43Z"
"spotify:track:0YHhpW8PnU0WNuAKAVuM70","Piss Up a Rope","Ween","12 Golden Country Greats","1","3","213560","spotify:user:trinity3infinity","2015-10-02T13:43:52Z"
"spotify:track:79lVdUR9BjOiCQO0MxIfpa","Smell Your Dick","Greg Street, Real, Aviance, Riskay","Sounds From The Street Vol 7","1","10","214177","spotify:user:215iyqxnackx5ekss5adqd73a","2015-10-02T13:52:25Z"
"spotify:track:5FWFDu7NdKjNdZpKOSnPy8","Fuck Me, Ray Bradbury","Rachel Bloom","Please Love Me","1","1","164814","spotify:user:alexbowyer","2015-10-02T14:57:52Z"
"spotify:track:2R5pZh31C9gxUhCWNNQOS1","Fuck You If You Don't Like Christmas","Crudbump","Fuck You If You Don't Like Christmas","1","1","196951","spotify:user:12184019594","2015-10-02T14:30:28Z"
"spotify:track:28uBWDRENIlNhkkJfC63rQ","Stupid Hoe","Nicki Minaj","Stupid Hoe (Explicit Version)","1","1","196693","spotify:user:12184019594","2015-10-02T14:48:11Z"
"spotify:track:6XOkqkztLR9aopscJyjNu1","Wipe My Butt","Tim and Eric","Awesome Record, Great Songs","1","37","156746","spotify:user:12184019594","2015-10-02T15:13:09Z"
"spotify:track:0wWjWihr46S1gOB6KC2he3","Caress Me Down","Sublime","Sublime (Explicit Version)","1","15","211733","spotify:user:1217929062","2015-10-02T15:02:37Z"
"spotify:track:4GhImmgp3j9jF3i9F9P3rg","Don't Shoot Me Santa","The Killers","Don't Shoot Me Santa","1","1","243986","spotify:user:1217929062","2015-10-02T15:04:46Z"
"spotify:track:288e3FhmVuCqPmNEfAH0h6","Say Goodbye Hollywood","Eminem","The Eminem Show (Explicit Version)","1","8","272706","spotify:user:1217929062","2015-10-02T15:05:16Z"
"spotify:track:5Y78yINSOCW6xbOfGWNBg4","Wait (The Whisper Song)","Ying Yang Twins","United States Of Atlanta","1","10","179160","spotify:user:jordan-genus-and-species","2015-10-02T15:12:28Z"
"spotify:track:2AJBnWVcK4bUWlTuIQAEyS","Creeping Out Sara","NOFX","Coaster","1","6","165653","spotify:user:trinity3infinity","2015-10-02T15:10:32Z"
"spotify:track:3iL2l5gUqyPS6vDwJFgJTR","BedRock","Young Money, Lloyd","We Are Young Money (Explicit Version)","1","9","288133","spotify:user:trinity3infinity","2015-10-02T15:46:04Z"
"spotify:track:5UWcIBGizE1JNnDrXC7L1Q","Bananas And Blow","Ween","White Pepper","1","4","213670","spotify:user:trinity3infinity","2015-10-02T16:09:00Z"
"spotify:track:7MDUVH4ITohsIjdynRwCJp","Dance With the Devil","Immortal Technique","Revolutionary Vol. 1","1","11","579293","spotify:user:saschaishikawa","2015-10-02T16:53:49Z"
"spotify:track:6tixmCEaH6ZH6k1MXxDB4J","Police State","Dead Prez","Let's Get Free","1","5","220200","spotify:user:saschaishikawa","2015-10-02T16:54:00Z"
"spotify:track:4MeSMK38Szi6mtnmdWKBG1","Because I Got High","Afroman","The Good Times","1","11","310466","spotify:user:saschaishikawa","2015-10-02T16:54:10Z"
"spotify:track:7wXPymdFwPwxd6pwt267Tx","Detachable Penis","King Missile","Happy Hour","1","8","203240","spotify:user:saschaishikawa","2015-10-02T17:31:17Z"
"spotify:track:0ManjhaoAvBeijzAqTmSK3","Date Rape","Sublime","Sublime Greatest Hits","1","6","215573","spotify:user:saschaishikawa","2015-10-02T17:35:32Z"
"spotify:track:1a6Jt6USVGKzbjYpcKMwPB","The Seed (2.0)","The Roots, Cody Chesnutt","Phrenology","1","8","267933","spotify:user:irregulargalaxies","2015-10-02T17:35:43Z"
"spotify:track:4YidEz8xGN9NZeUXFc94yw","The Internet Is for Porn","Stephanie D'Abruzzo, Rick Lyon, Avenue Q Ensemble","Avenue Q (Original Broadway Cast Recording)","1","6","179253","spotify:user:irregulargalaxies","2015-10-02T17:37:42Z"
"spotify:track:344px7CHrKhl20uCRxY6KH","Breaker Down Like a Shotgun","Felt","Felt 2: A Tribute To Lisa Bonet","1","8","283413","spotify:user:irregulargalaxies","2015-10-02T17:38:35Z"
"spotify:track:331yCUzz2vctjIEZQjPpRl","Asshole","Denis Leary","No Cure For Cancer (Explicit Version)","1","1","266173","spotify:user:128278286","2015-10-05T16:06:53Z"
