﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1BR5vhAlaoUiijQ28p6jlN","Backseat Freestyle","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","1","3","212653","spotify:user:becky1505","2015-05-29T10:58:49Z"
"spotify:track:3xqF04FdMK7gpIPG3SPFpY","It's Time","Imagine Dragons","Night Visions (Deluxe)","1","3","237986","spotify:user:becky1505","2015-05-29T10:58:53Z"
"spotify:track:1vSEwZtoQA0sJxkOgF7MtG","Falling","HAIM","Days Are Gone (Deluxe Edition)","1","1","257813","spotify:user:becky1505","2015-05-29T10:59:01Z"
"spotify:track:1jLGpWpQXwwmygRErCeAXf","Black Sheep","Gin Wigmore","Gravel & Wine","1","1","183693","spotify:user:becky1505","2015-05-29T10:59:23Z"
"spotify:track:5ubHAQtKuFfiG4FXfLP804","Lego House","Ed Sheeran, Jake Gosling","+","1","9","185093","spotify:user:becky1505","2015-05-29T11:02:00Z"
"spotify:track:66wOMJ1XInkBukh3C9AwI2","Wolf","First Aid Kit","The Lion's Roar","1","11","220333","spotify:user:mrniaboc","2015-05-29T10:42:38Z"
"spotify:track:2L0qNoZ7lti4mfuvVewZHU","Red For Love","Grant Miller","Best Of - The Maxi-Singles Hit Collection","1","2","327640","spotify:user:mrniaboc","2015-05-29T10:44:14Z"
"spotify:track:6U1ZRIj9zOMD9ZBV4PpNzZ","Pulaski at Night","Andrew Bird","I Want to See Pulaski at Night","1","4","289093","spotify:user:mrniaboc","2015-05-29T10:44:22Z"
"spotify:track:2r50G0A6HGwXu0X7KhlyFv","About You Now","Skipinnish","Western Ocean","1","8","203520","spotify:user:mrniaboc","2015-05-29T10:44:58Z"
"spotify:track:5jA67sF2GPNsMyvDP7pjBs","Burnt Offering","The Budos Band","Burnt Offering","1","6","262880","spotify:user:116001551","2015-05-29T10:51:48Z"
"spotify:track:5IXeOf1hqORwp8b6c1Asqa","99 Red Balloons","Goldfinger","The Best Of Goldfinger","1","10","234266","spotify:user:116001551","2015-05-29T10:52:09Z"
"spotify:track:7ojYPETPUyTtIwSJ8Uoq6H","Roll Alabama","Bellowhead","Revival (Deluxe)","1","2","231226","spotify:user:116001551","2015-05-29T10:52:22Z"
"spotify:track:61Hh93rRDJFBNlz3rAK4Zw","WHALE","Kitten Pyramid","Uh-Oh!","1","2","169794","spotify:user:116001551","2015-05-29T10:54:26Z"
"spotify:track:70cjoLJlShXJxeIFDyX1X0","Take The Coltrane","Duke Ellington, John Coltrane","Duke Ellington & John Coltrane","1","2","285266","spotify:user:116001551","2015-05-29T10:55:06Z"
"spotify:track:3XAZo7qE1MP9tXc0Y9VDRp","Flying Over Water","Jason Isbell","Southeastern","1","5","238480","spotify:user:astopy","2015-05-29T11:14:31Z"
"spotify:track:3BD7KEWfDPCitssI86LCdf","Magnet","Punch Brothers","The Phosphorescent Blues","1","5","193533","spotify:user:astopy","2015-05-29T11:14:31Z"
"spotify:track:4bhspHrFFCtl1wSt74KcxL","Gimme Something Good","Ryan Adams","Ryan Adams","1","1","234893","spotify:user:astopy","2015-05-29T11:14:31Z"
"spotify:track:1Jh5em5hnlevwIhStbzLSV","Music Jail, Pt 1 & 2","They Might Be Giants","Glean","1","4","190680","spotify:user:astopy","2015-05-29T11:14:31Z"
"spotify:track:09sUnTvsnjcUsTnwEcJmAz","Amateur Rappers","The Burning Hell","People","1","3","270346","spotify:user:astopy","2015-05-29T11:14:31Z"
"spotify:track:0dRvjBVCStIlBxOqbhAQ3q","Little Boxes","Malvina Reynolds","Ear to the Ground","1","7","131440","spotify:user:1160456041","2015-05-29T15:48:30Z"
"spotify:track:4WsUV768Ufp1pt435UyF9a","Chick Habit","The Hillbilly Moon Explosion","Raw Deal","1","3","131386","spotify:user:1160456041","2015-05-29T15:48:42Z"
"spotify:track:3SUnB496wZdR3cpSoI9KK0","Young","Air Review","Low Wishes","1","2","231386","spotify:user:1160456041","2015-05-29T15:48:54Z"
"spotify:track:6eij7qLYeHQwheWyBIRpc0","Electric Daisy Violin","Lindsey Stirling","Lindsey Stirling","1","1","195960","spotify:user:1160456041","2015-05-29T15:49:06Z"
"spotify:track:7i2GCQ4FzXtNJSAnmOJBpv","It's Bigger Than Hip Hop (feat. Tahir and People's Army)","Dead Prez, Tahir And Peoples Army","Let's Get Free","1","16","235266","spotify:user:bdisraeli","2015-05-29T15:54:04Z"
"spotify:track:7JIajTWRO0OrvTlsJIhPky","Generation","Liturgy","Aesthethica","1","4","427293","spotify:user:bdisraeli","2015-05-29T15:54:32Z"
"spotify:track:7AD0FrkVIBTZPzOKQtyf8m","Call It Off","Shamir","Ratchet","1","4","170247","spotify:user:adlerteens","2015-05-29T15:52:36Z"
