﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6HSXNV0b4M4cLJ7ljgVVeh","Knockin' On Heaven's Door - Remastered","Bob Dylan","Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture) (Remastered)","1","7","149880","spotify:user:astopy","2016-05-27T08:51:07Z"
"spotify:track:40riOy7x9W7GXjyGp4pjAv","Hotel California","Eagles","Hotel California (Remastered)","1","1","391376","spotify:user:astopy","2016-05-27T08:53:21Z"
"spotify:track:2xYlyywNgefLCRDG8hlxZq","Take Me Home, Country Roads","John Denver","The John Denver Collection, Vol. 1: Take Me Home Country Roads","1","1","197813","spotify:user:astopy","2016-05-27T08:53:39Z"
"spotify:track:3XC7Jd6SfrQYKZJ6inyRHK","The House Of The Rising Sun","The Animals","Most Of The Animals","1","1","269906","spotify:user:astopy","2016-05-27T08:55:07Z"
"spotify:track:51pQ7vY7WXzxskwloaeqyj","Stairway To Heaven","Led Zeppelin","Led Zeppelin IV","1","4","478173","spotify:user:astopy","2016-05-27T08:55:25Z"
"spotify:track:2QgWuCtBpNIpl5trmKCxRf","American Pie","Don McLean","The Best Of Don McLean","1","1","515866","spotify:user:116001551","2016-05-27T08:59:56Z"
"spotify:track:3m6KkYKdnbffMpGd9Pm9FP","Seven Nation Army","The White Stripes","Elephant","1","1","231920","spotify:user:alexbowyer","2016-05-27T23:41:05Z"
"spotify:track:79RUMZfMNMpqZnswovvTqv","Wonderwall","Oasis","(What's The Story) Morning Glory","1","3","258906","spotify:user:116001551","2016-05-27T09:00:04Z"
"spotify:track:1SwE3FURO4wYshsLRggtfv","Money - 2011 Remastered Version","Pink Floyd","The Dark Side Of The Moon (2011 Remastered Version)","1","6","382834","spotify:user:116001551","2016-05-27T09:00:39Z"
"spotify:track:3ftnDaaL02tMeOZBunIwls","Folsom Prison Blues - Live","Johnny Cash","At Folsom Prison (Legacy Edition)","1","5","156426","spotify:user:116001551","2016-05-27T09:01:00Z"
"spotify:track:5MMnwYs0hIxkENRsbkWJ2G","Smoke On the Water","Deep Purple","Machine Head (Remastered)","1","5","340742","spotify:user:116001551","2016-05-27T09:02:04Z"
"spotify:track:67Hna13dNDkZvBpTXRIaOJ","Teardrop","Massive Attack","Mezzanine","1","3","330773","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-27T09:42:02Z"
"spotify:track:4GiVcDqNQI0fc0yYuRGH9m","Inside Out","Eve 6","Eve 6","1","2","219466","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-27T09:42:26Z"
"spotify:track:5vVmnv4EN3X2VBa5Fo3UFM","Lightning Crashes","Live","Throwing Copper","1","5","324500","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-27T09:43:00Z"
"spotify:track:7kx2rAZPHAZHfASGfxeCci","Hand In My Pocket - 2015 Remastered","Alanis Morissette","Jagged Little Pill (Collector's Edition)","1","4","222013","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-27T09:44:32Z"
"spotify:track:2LawezPeJhN4AWuSB0GtAU","Have You Ever Seen The Rain?","Creedence Clearwater Revival","Pendulum (40th Anniversary Edition)","1","4","160133","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-27T09:45:18Z"
"spotify:track:0cs671lxX2eoDzr2KMuo3N","Here Comes Your Man","Pixies","Doolittle","1","5","201693","spotify:user:eatyourgreens","2016-05-27T09:48:24Z"
"spotify:track:2BnizjISG4Eq2dJxc4azp0","What Goes On","The Velvet Underground","The Velvet Underground","1","2","293813","spotify:user:eatyourgreens","2016-05-27T09:50:22Z"
"spotify:track:43Jwg6NHpaYYJmGlPEdHol","Boxcar","Jawbreaker","24 Hour Revenge Therapy (Remastered)","1","3","115120","spotify:user:eatyourgreens","2016-05-27T09:50:37Z"
"spotify:track:6b7kJ2Bn8cqiTuV8Avfs3M","Something To Do","Yo La Tengo","Genius + Love = Yo La Tengo","1","6","131400","spotify:user:eatyourgreens","2016-05-27T09:51:36Z"
"spotify:track:45fq6kIQtooot7WVRsXAum","History Lesson Part 2","Minutemen","Double Nickels On The Dime","1","23","132133","spotify:user:eatyourgreens","2016-05-27T10:06:36Z"
"spotify:track:2fF7mQOxo1SZuIMHTQgQD8","Romeo And Juliet","Dire Straits","Making Movies (Remastered)","1","2","360666","spotify:user:becky1505","2016-05-27T10:29:52Z"
"spotify:track:5ubHAQtKuFfiG4FXfLP804","Lego House","Ed Sheeran, Jake Gosling","+","1","9","185093","spotify:user:becky1505","2016-05-27T10:44:59Z"
"spotify:track:5MVrZa7cDtnAoMvCgRAMqb","Wish You Were Here - 2011 Remastered Version","Pink Floyd","Wish You Were Here [2011 - Remaster] (2011 Remastered Version)","1","4","334743","spotify:user:becky1505","2016-05-27T10:46:32Z"
