﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7IfckgnBsIdP4XE4tfWEDN","Take On Me - Best Of","Reel Big Fish","The Best Of Us For The Rest Of Us","1","2","199253","spotify:user:becky1505","2015-08-07T12:38:07Z"
"spotify:track:3Y4m9Td603gbfMB86UNafs","Can't Take My Eyes Off You","Muse","Dead Star / In Your World","1","4","211120","spotify:user:becky1505","2015-08-07T12:38:28Z"
"spotify:track:3jQyadhLTxpxadQlkFh2b8","Heartbeats","José González","Veneer","1","4","160240","spotify:user:mrniaboc","2015-08-07T12:38:33Z"
"spotify:track:0mqTcM8kuu2IYPotMt7AzS","Make You Feel My Love","Adele","19","1","9","212040","spotify:user:becky1505","2015-08-07T12:40:18Z"
"spotify:track:20lGHKUzu3OH2D23VRpi44","Baby Got Back","Jonathan Coulton","JoCo Looks Back","1","17","332320","spotify:user:1264248857","2015-08-07T13:26:24Z"
"spotify:track:4L0CZr4WM32ymqvAsUoeeS","Oh Me","Nirvana","MTV Unplugged In New York","1","11","206200","spotify:user:mrniaboc","2015-08-07T12:40:52Z"
"spotify:track:6k8kLJFmWkHaTbSLUhJ3H0","Skinny Love","Birdy","Birdy (Spotify Exclusive)","1","2","201080","spotify:user:becky1505","2015-08-07T12:41:54Z"
"spotify:track:2dc1BYopTHgviDXawShfME","Landslide","The Smashing Pumpkins","Pisces Iscariot (2012 - Remaster)","1","9","190586","spotify:user:cam_allen","2015-08-07T12:43:54Z"
"spotify:track:6RHHbAbyIcPpvS1dP3KUGq","Running Up That Hill","Placebo","Covers","1","1","297320","spotify:user:mrniaboc","2015-08-07T12:45:16Z"
"spotify:track:4yFEz5j53bnYoavrMqJY6i","Of The Night","Bastille","All This Bad Blood","2","9","214205","spotify:user:becky1505","2015-08-07T12:47:22Z"
"spotify:track:5VFzIzR8nACf9Bad4O73f6","Hurt","Johnny Cash","The Legend Of Johnny Cash (International Version)","1","21","218586","spotify:user:mrniaboc","2015-08-07T13:23:14Z"
"spotify:track:74X1epeRufHckhuX1KFD04","Hallelujah","Jeff Buckley","Grace (Legacy Edition)","1","6","413320","spotify:user:cam_allen","2015-08-07T12:48:51Z"
"spotify:track:4eH8TpawYJMjcDvC0LDHYv","You've Got The Love","Florence + The Machine","Between Two Lungs","1","13","168666","spotify:user:cam_allen","2015-08-07T12:51:16Z"
"spotify:track:5jZkMJRsEu4naluH7VjiVB","Little Boxes","Walk Off the Earth","Under the Covers","1","10","112893","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-08-07T12:52:36Z"
"spotify:track:6vGVf8K3ri7VfkCj6PtZRy","Radioactive","Pentatonix, Lindsey Stirling","Radioactive","1","1","228000","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-08-07T12:56:41Z"
"spotify:track:6Jv7jbmFjaanzWrF4gTRLa","I See Fire","Alice Olivia","I See Fire","1","1","322105","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-08-07T12:59:28Z"
"spotify:track:0q5xRODc3CcDS48dPaHjA7","99 Red Balloons","Goldfinger","Eurotrip","1","4","242133","spotify:user:1264248857","2015-08-07T12:52:05Z"
"spotify:track:6nLvaCZFR1wEzW3sIKpsnr","Valerie - Live At BBC Radio 1 Live Lounge, London / 2007","Amy Winehouse","Back To Black (Deluxe Edition)","2","1","233733","spotify:user:cam_allen","2015-08-07T12:53:06Z"
"spotify:track:1MAqR81Tz28IIqMJ2KUDAO","Killing Me Softly with His Song","Fugees","The Score","1","8","298773","spotify:user:cam_allen","2015-08-07T12:54:02Z"
"spotify:track:5AmPClBlU5sK45i6kMSngt","I Won't Back Down","Johnny Cash","American III: Solitary Man","1","1","128199","spotify:user:1264248857","2015-08-07T12:56:25Z"
"spotify:track:23esnT6zL57IX6KJx2WA19","Secrets","Tiffany Alvord","Secrets (originally by One Republic)","1","1","204567","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-08-07T13:01:33Z"
