﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:44YjcdgPU7zeooJmA5Qs3i","You Oughta Know - 2015 Remastered","Alanis Morissette","Jagged Little Pill (Collector's Edition)","1","2","249493","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-29T10:47:44Z"
"spotify:track:4BUMLahhHwt4U3gWZVCBdi","Starseed","Our Lady Peace","Naveed","1","3","244040","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-29T10:48:23Z"
"spotify:track:70fe354BpVKEvMY0de78YO","Real World","Matchbox Twenty, Archilla, Greg & Serletic, Matt","Yourself Or Someone Like You","1","1","231693","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-29T10:49:55Z"
"spotify:track:6L89mwZXSOwYl76YXfX13s","Basket Case","Green Day","Dookie (U.S. Version)","1","7","181533","spotify:user:astopy","2016-04-29T11:04:51Z"
"spotify:track:5XkVQZWvsVwedk0Jv54SVH","Buddy Holly","Weezer","Weezer (Deluxe Edition)","1","4","159586","spotify:user:astopy","2016-04-29T11:04:51Z"
"spotify:track:2hdhm6piUJnmKXmEmskXCg","Save Tonight","Eagle-Eye Cherry","Desireless","1","1","242733","spotify:user:astopy","2016-04-29T11:04:51Z"
"spotify:track:4abPGwvqR26EVyXJI72VRP","Layla","Eric Clapton","Unplugged [Remastered]","1","7","289026","spotify:user:astopy","2016-04-29T11:04:51Z"
"spotify:track:5kqxZRnvfqfMI1w40HhIfA","Dry County","Bon Jovi","Keep The Faith (Remastered)","1","7","592026","spotify:user:astopy","2016-04-29T11:04:51Z"
"spotify:track:3z5ggGtcs4t8pizW521gW9","Pretend We're Dead","L7","Bricks Are Heavy","1","3","235093","spotify:user:alexbowyer","2016-04-29T11:15:01Z"
"spotify:track:7eX3ZTnX1mgneV4StBxIje","Oblivion","Terrorvision","How To Make Friends And Influence People","1","2","183570","spotify:user:alexbowyer","2016-04-29T11:15:17Z"
"spotify:track:0hrBpAOgrt8RXigk83LLNE","The Sign","Ace of Base","The Sign (US Album) [Remastered]","1","4","191240","spotify:user:alexbowyer","2016-04-29T11:53:43Z"
"spotify:track:1G391cbiT3v3Cywg8T7DM1","Scar Tissue","Red Hot Chili Peppers","Californication (Deluxe Version)","1","3","215906","spotify:user:cmk82","2016-04-29T11:48:32Z"
"spotify:track:4GiVcDqNQI0fc0yYuRGH9m","Inside Out","Eve 6","Eve 6","1","2","219466","spotify:user:cmk82","2016-04-29T11:50:03Z"
"spotify:track:4iCGSi1RonREsPtfEKYj5b","Tonight, Tonight","The Smashing Pumpkins","Mellon Collie and the Infinite Sadness (2012 - Remaster)","1","2","254626","spotify:user:cmk82","2016-04-29T11:50:56Z"
"spotify:track:42et6fnHCw1HIPSrdPprMl","Semi-Charmed Life","Third Eye Blind","Third Eye Blind","1","3","268360","spotify:user:cmk82","2016-04-29T11:53:40Z"
"spotify:track:5PsUB0ISfQxRLhF5DmI5Ks","Don't Speak","No Doubt","Tragic Kingdom","1","10","263000","spotify:user:cmk82","2016-04-29T11:58:37Z"
"spotify:track:6hDH3YWFdcUNQjubYztIsG","Everybody (Backstreet's Back) - Radio Edit","Backstreet Boys","Backstreet's Back","1","1","225360","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-29T13:09:53Z"
"spotify:track:5qGwqO0lkbBXw4xNfzT7SF","Spice Up Your Life","Spice Girls","Spiceworld","1","1","173666","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-29T13:10:32Z"
"spotify:track:1C0pmryC2MdXfa7MZ9uIrU","One Week","Barenaked Ladies","Stunt","1","1","169760","spotify:user:irregulargalaxies","2016-04-29T14:25:15Z"
"spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ","No Diggity","Blackstreet, Dr. Dre, Queen Pen","Another Level","1","3","304600","spotify:user:irregulargalaxies","2016-04-29T14:27:20Z"
"spotify:track:3iypU9F4bnrvKI8gYfj4ov","Boom! Shake the Room","DJ Jazzy Jeff & The Fresh Prince","Platinum & Gold Collection","1","4","226026","spotify:user:irregulargalaxies","2016-04-29T14:29:11Z"
"spotify:track:21RDsw7wzUJNl2FbWTgEfJ","Praise You","Fatboy Slim","The Greatest Hits - Why Try Harder","1","2","227973","spotify:user:irregulargalaxies","2016-04-29T14:30:22Z"
"spotify:track:0sqE6XPi9VAaWl5NxDyMQK","All Over You","Live","Throwing Copper","1","7","239546","spotify:user:trinity3infinity","2016-04-29T15:23:06Z"
"spotify:track:6SJ1hWFVBIiUgGgHKvwXCQ","Sell Out","Reel Big Fish","Turn The Radio Off","1","1","227493","spotify:user:trinity3infinity","2016-04-29T15:27:03Z"
"spotify:track:3vZO25GdYuqFrR1kzZADnp","Ready or Not","Fugees","The Score","1","3","226986","spotify:user:trinity3infinity","2016-04-29T15:29:43Z"
"spotify:track:4z1fNs2B7KndCsvyPgrhq5","Hyperballad","Björk","Post","1","2","321360","spotify:user:trinity3infinity","2016-04-29T15:30:20Z"
"spotify:track:6skojoXedSlTIfg5M8mwLs","Self-Esteem","The Offspring","Smash","1","8","257826","spotify:user:trinity3infinity","2016-04-29T15:32:06Z"
"spotify:track:3LklW07tvdx2AHsgfi1Mng","I Wish","Skee-Lo","I Wish","1","2","249293","spotify:user:jordan-genus-and-species","2016-04-29T16:06:12Z"
"spotify:track:1aWV3uY3SIEZVbmv45oFWS","Creep","TLC","Crazysexycool","1","2","268533","spotify:user:jordan-genus-and-species","2016-04-29T16:06:40Z"
"spotify:track:5WTxbyWTpoqhdxEN2szOnl","Everybody (Backstreet's Back) - Extended Version","Backstreet Boys","Backstreet Boys","1","4","287293","spotify:user:jordan-genus-and-species","2016-04-29T16:07:31Z"
"spotify:track:3ABG1UQTk0eLYUAeWkmfMi","Shimmy Shimmy Ya","Ol' Dirty Bastard","Return To The 36 Chambers: The Dirty Version","1","2","161400","spotify:user:jordan-genus-and-species","2016-04-29T16:06:22Z"
"spotify:track:1pKYYY0dkg23sQQXi0Q5zN","Around The World","Daft Punk","Homework","1","7","429533","spotify:user:jordan-genus-and-species","2016-04-29T16:09:45Z"
"spotify:track:1ZoHRnS5U4m7V5pgvFiK1N","Hey Jealousy","Gin Blossoms","Outside Looking In: The Best Of The Gin Blossoms","1","2","236066","spotify:user:theegrange","2016-04-29T16:43:28Z"
"spotify:track:7cz70nyRXlCJOE85whEkgU","Flagpole Sitta","Harvey Danger","Where Have All The Merrymakers Gone?","1","2","217266","spotify:user:theegrange","2016-04-29T16:49:44Z"
"spotify:track:6GAemDMWAXa8wZOBkO1gar","Buggin' Out","A Tribe Called Quest","The Low End Theory","1","2","217466","spotify:user:theegrange","2016-04-29T16:54:19Z"
"spotify:track:1Cwsd5xI8CajJz795oy4XF","You Get What You Give","New Radicals","Maybe You've Been Brainwashed Too","1","2","300773","spotify:user:theegrange","2016-04-29T17:11:11Z"
"spotify:track:4agp6oHofabdUedr0B1krj","Steal My Sunshine","LEN","You Can't Stop The Bum Rush","1","1","265533","spotify:user:theegrange","2016-04-29T17:15:25Z"
