﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4STDCDwgOj9zZADI8Q57Dr","Cruisin' - Huey Lewis and Gwyneth Paltrow","Players Since Creation","Dramatic Duos","1","15","237560","spotify:user:alexbowyer","2016-05-06T10:25:30Z"
"spotify:track:3L7RtEcu1Hw3OXrpnthngx","Don't You Want Me - 2002 - Remaster","The Human League","Dare!","1","10","236920","spotify:user:alexbowyer","2016-05-06T10:27:20Z"
"spotify:track:05Fxjq5GKH5uXjZqRhGP88","As We Enter","Nas & Damian "Jr. Gong" Marley","Distant Relatives (Explicit Version)","1","1","147906","spotify:user:mrniaboc","2016-05-06T10:27:44Z"
"spotify:track:2xSJiMxoZ9eiqsWhfrdYjs","Islands In The Stream","Kenny Rogers","All The Hits And All New Love Songs","1","5","250066","spotify:user:mrniaboc","2016-05-06T10:28:26Z"
"spotify:track:2SWBfqj1FrS8t8z56G55rP","I Got You Babe","Sonny & Cher","The Beat Goes On: Best Of (US Release)","1","4","193840","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-05-06T10:31:23Z"
"spotify:track:2LkaNhCrNVmcYgXJeLVmsw","The Sound of Silence","Simon & Garfunkel","The Graduate","1","1","185440","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-05-06T10:32:19Z"
"spotify:track:3VTNVsTTu05dmTsVFrmGpK","Fairytale Of New York (feat. Kirsty MacColl)","The Pogues, Kirsty MacColl","If I Should Fall From Grace With God (Expanded)","1","4","275666","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-05-06T10:33:53Z"
"spotify:track:60z5YKvOHe3Hzph7Tk7tnb","Join The Dots","Roots Manuva, Charli 2na","Run Come Save Me","1","4","239373","spotify:user:mrniaboc","2016-05-06T10:28:50Z"
"spotify:track:1IPRqw2UOJbOPrUhUd49IN","Kids","Robbie Williams, Kylie Minogue","Light Years","1","14","260026","spotify:user:alexbowyer","2016-05-06T10:28:52Z"
"spotify:track:5ltdcgEflWut0osW0ZzLhM","Da Rockwilder","Method Man, Redman","Blackout! (Explicit Version)","1","7","136093","spotify:user:mrniaboc","2016-05-06T10:29:56Z"
"spotify:track:4QVOTT9CM2ftSLwnYGNDjd","Stan","Eminem, Dido","Curtain Call (Deluxe Explicit)","1","5","404426","spotify:user:alexbowyer","2016-05-06T10:30:56Z"
"spotify:track:68pWLkspLFIfIPPtzyTkQy","Regulate","Warren G, Nate Dogg","G Funk Era - Special Edition","1","1","248866","spotify:user:mrniaboc","2016-05-06T10:31:19Z"
"spotify:track:2npStoMbQxG1LcIeF4PZrj","Leather And Lace (with Don Henley)","Stevie Nicks, Don Henley","Timespace - The Best Of Stevie Nicks","1","11","229226","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-05-06T10:40:44Z"
"spotify:track:3mTnbzpiL1D6qPiCA5Diug","I'm Your Puppet","Marvin Gaye, Tammi Terrell","Easy","1","5","182026","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-05-06T10:41:46Z"
"spotify:track:4mGPTaeCxEW4n93GY33WXK","Never Tear Us Apart","Tom Jones, Natalie Imbruglia","Reload","1","15","188306","spotify:user:alexbowyer","2016-05-06T10:43:51Z"
"spotify:track:7xx8JqaauSj5Ay8Efnm0hr","Broken (feat. Amy Lee)","Seether, Amy Lee","Seether: 2002 - 2013","1","4","258516","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-06T10:46:23Z"
"spotify:track:1l10iz9ixOVh7XEVtisWg8","From This Moment On","Bryan White (With Shania Twain)","Greatest Hits","1","6","283666","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-06T10:51:06Z"
"spotify:track:6FnuMo55jNECTDdS1nD5H0","Dancing In The Street - 2002 Remastered Version","David Bowie, Mick Jagger","Dancing In The Street E.P.","1","1","204786","spotify:user:becky1505","2016-05-06T10:58:57Z"
"spotify:track:4psjgB5e5HIuUeSVbEUY64","River Deep - Mountain High","Ike & Tina Turner","River Deep Mountain High","1","1","219133","spotify:user:becky1505","2016-05-06T11:05:58Z"
"spotify:track:74pSkordOKmiu7DxRlT9j4","Killer","Adamski, Seal","Classic Number 1's (International Version)","1","10","251533","spotify:user:becky1505","2016-05-06T11:06:55Z"
"spotify:track:1qFZnBNZhkkJhKj2S24krY","Let's Call The Whole Thing Off","Ella Fitzgerald, Louis Armstrong","Louis Armstrong: Verve Ultimate Cool","1","10","252840","spotify:user:becky1505","2016-05-06T11:09:08Z"
"spotify:track:15p4zvWigjysxyDwabL8Gw","I Wan'Na Be Like You (The Monkey Song)","Louis Prima, Phil Harris","The Jungle Book Original Soundtrack (English Version)","1","5","279560","spotify:user:becky1505","2016-05-06T11:10:48Z"
"spotify:track:0EvxwMaePg5h0C94zxUnfW","Ain't No Mountain High Enough","Nickolas Ashford, Valerie Simpson, Marvin Gaye","Stepmom - Music from the Motion Picture","1","14","148640","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-06T12:54:50Z"
"spotify:track:7mzHEzbsl5iOvBRuXwReZU","Paradise By the Dashboard Light","Meat Loaf","Bat Out Of Hell","1","6","508333","spotify:user:cmk82","2016-05-06T11:54:21Z"
"spotify:track:1dIboYZivi0WjjDba9OCqf","Write Like the Wind","Paul & Storm","Ball Pit","1","1","169160","spotify:user:cmk82","2016-05-06T12:24:14Z"
"spotify:track:1qDrWA6lyx8cLECdZE7TV7","Somebody That I Used To Know","Gotye, Kimbra","Making Mirrors","1","3","244884","spotify:user:cmk82","2016-05-06T13:30:59Z"
"spotify:track:1diEQsD8PJC9hXB5Gpfgtn","The Girl Is Mine","Michael Jackson, Paul McCartney","Thriller 25 Super Deluxe Edition","1","3","222040","spotify:user:astopy","2016-05-06T13:52:52Z"
"spotify:track:5oHHMDcVOmPSFrCgdbHPdb","It's Five O' Clock Somewhere","Alan Jackson, Jimmy Buffett","34 Number Ones","1","33","230133","spotify:user:astopy","2016-05-06T13:52:52Z"
"spotify:track:618hiI74zBL8UVgAvfmkLj","Riding With The King","Eric Clapton, B.B. King","Riding With The King","1","1","264240","spotify:user:astopy","2016-05-06T13:52:52Z"
"spotify:track:4LaTmgX6SPoqyTupJ90Fw1","All The Roadrunning","Mark Knopfler, Emmylou Harris","The Best Of Dire Straits & Mark Knopfler - Private Investigations","1","14","289400","spotify:user:astopy","2016-05-06T13:52:52Z"
"spotify:track:1L8SrVwjhIRsUdM7TkQprW","Where the Wild Roses Grow","Nick Cave & The Bad Seeds, Kylie Minogue","Murder Ballads (Remastered)","1","5","237080","spotify:user:cam_allen","2016-05-06T13:42:40Z"
"spotify:track:5oidljiMjeJTWUGZ4TfFea","Under Pressure","Queen, David Bowie","Best Of Bowie","2","4","237520","spotify:user:215iyqxnackx5ekss5adqd73a","2016-05-06T14:03:11Z"
"spotify:track:4SVzZGlbBWlT1oOfwWTwbQ","Suddenly, Seymour - 1982 Original Cast","Howard Ashman, Alan Menken, Lee Wilkof, Ellen Green, Jennifer Leigh Warren, Sheila Kay Davis, Leilani Jones","Little Shop Of Horrors","1","12","208066","spotify:user:trinity3infinity","2016-05-06T14:09:23Z"
"spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V","Hips Don't Lie","Shakira, Wyclef Jean","Oral Fixation Vol. 2","1","3","218093","spotify:user:trinity3infinity","2016-05-06T14:12:09Z"
"spotify:track:0UuRIovHyU6KeTzY4gS0L2","Cheek To Cheek","Tony Bennett, Lady Gaga","Cheek To Cheek (Deluxe)","1","2","170546","spotify:user:trinity3infinity","2016-05-06T14:15:33Z"
"spotify:track:2FhmwMy8LkJAAZv6gb08tq","Empire State Of Mind","JAY Z, Alicia Keys","The Hits Collection Volume One [Deluxe Edition (Explicit)]","1","9","277106","spotify:user:cam_allen","2016-05-06T14:25:42Z"
"spotify:track:6ujamBcBsjC0cpyeMr9xja","7 Seconds - Album Version;Clean Version","Youssou N'Dour, Neneh Cherry","Man","1","6","299640","spotify:user:cam_allen","2016-05-06T14:44:37Z"
"spotify:track:4Fzg0AI99Cij9Y5B8PmWxZ","Ballade de Melody Nelson","Serge Gainsbourg, Jane Birkin","Histoire de Melody Nelson (Super Deluxe Edition)","1","2","120573","spotify:user:theegrange","2016-05-06T14:37:16Z"
"spotify:track:7vOYp7KJ8gVmVbcatSVf9J","Return Of The Grievous Angel (Remastered Album Version)","Gram Parsons","Grievous Angel","1","1","266226","spotify:user:theegrange","2016-05-06T14:40:00Z"
"spotify:track:0n2SEXB2qoRQg171q7XqeW","Smooth","Santana, Rob Thomas","Supernatural (Remastered)","1","5","294986","spotify:user:theegrange","2016-05-06T14:53:30Z"
"spotify:track:2otxmLJLxYQPVq0FYIUd34","Million Dollar Bash","Bob Dylan","The Basement Tapes","1","3","151120","spotify:user:theegrange","2016-05-06T15:40:16Z"
"spotify:track:2J9QWk2NYWh3eleZZ0SGJF","Tramp","Otis Redding, Carla Thomas","The Very Best Of Otis Redding","1","14","179480","spotify:user:theegrange","2016-05-06T15:51:11Z"
"spotify:track:4ACS8SnOb3WDwtzNTxKMUB","Let's Duet","John C. Reilly, Angela Correa","Walk Hard: The Dewey Cox Story "Original Motion Picture Soundtrack"","1","5","212266","spotify:user:zachprime","2016-05-06T15:08:24Z"
"spotify:track:43xk2HGO76L9CTsfmMO8Od","Your Ex-Lover Is Dead","Stars","Set Yourself On Fire","1","1","256053","spotify:user:zachprime","2016-05-06T15:12:37Z"
"spotify:track:56mkN44UC6FDePPdWknUYj","Yankee Bayonet (I Will Be Home Then)","The Decemberists","The Crane Wife","1","3","258933","spotify:user:zachprime","2016-05-06T15:25:23Z"
"spotify:track:3XanAUSiDswAZ3W3WaA6Vb","Two Cups of Tea","Star Fucking Hipsters","Until We're Dead","1","4","214346","spotify:user:trinity3infinity","2016-05-06T15:21:23Z"
"spotify:track:3xZQdk2g0GDAkkIQKGepgw","C Is The Heavenly Option","Heavenly feat. Calvin Johnson, Heavenly, Calvin Johnson","Le Jardin De Heavenly","1","5","201666","spotify:user:zachprime","2016-05-06T15:36:08Z"
"spotify:track:5fcxVCOtfesNzI2n4Y4kiJ","Jackson - Mono Version","Johnny Cash, June Carter Cash","Carryin' On With Johnny Cash And June Carter","1","7","165826","spotify:user:zachprime","2016-05-06T15:48:54Z"
"spotify:track:1pFMUBpGKvEigSLTJmMaYi","All Things Ordinary","The Anniversary","Designing A Nervous Breakdown","1","2","231066","spotify:user:trinity3infinity","2016-05-06T17:11:49Z"
