﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3ITXwYdwXg4MSdaLdgbNSw","Oh My Fucking God","Strapping Young Lad","City","1","3","214506","spotify:user:highzgal","2016-08-05T17:23:16Z"
"spotify:track:1sRuxHGe5UHBzZdUKWp2MN","Painters of the Tempest - Part II - Triptych Lux","Ne Obliviscaris","Citadel","1","2","995053","spotify:user:highzgal","2016-08-05T17:25:15Z"
"spotify:track:2hSmv6Dx5L55TwddgzdLBu","Through The Fire And Flames","DragonForce","Killer Elite","1","1","439213","spotify:user:alexbowyer","2016-08-05T17:19:11Z"
"spotify:track:5qQxqHhrMzDdEFOtcAYNk2","Digging The Grave","Faith No More","King For a Day, Fool For a Lifetime","1","9","183800","spotify:user:eatyourgreens","2016-08-05T17:20:04Z"
"spotify:track:5IO4uhChdZIbbZXis3YbgQ","Fairies Wear Boots","Black Sabbath","Paranoid (Remastered)","1","8","373192","spotify:user:eatyourgreens","2016-08-05T17:21:02Z"
"spotify:track:6qLgGLeawKyhMFJ848XtYD","Dragonaut","Sleep","Sleep's Holy Mountain","1","1","343160","spotify:user:theegrange","2016-08-05T17:21:08Z"
"spotify:track:0ZsgR6p3xwvGqNn3gOIvsi","Vinum Sabbathi","Electric Wizard","Dopethrone","1","1","185493","spotify:user:theegrange","2016-08-05T17:21:37Z"
"spotify:track:4P2JLwdd4hqIXsTjxrocih","Gimme Chocolate!!","BABYMETAL","BABYMETAL","1","3","232706","spotify:user:alexbowyer","2016-08-05T17:24:20Z"
"spotify:track:4PhLiMi5i56CS2rdvbPh8W","Overkill","Motörhead","Overkill","1","1","311920","spotify:user:theegrange","2016-08-05T17:22:21Z"
"spotify:track:39J10NL0mFTAdJbapoo2rC","Poison","Alice Cooper","The Best Of Alice Cooper","1","1","270786","spotify:user:eatyourgreens","2016-08-05T17:32:05Z"
"spotify:track:4Yx9Tw9dTgQ8eGCq3PRDyn","Raining Blood","Slayer","Reign In Blood (Expanded)","1","10","255186","spotify:user:alexbowyer","2016-08-05T17:31:53Z"
"spotify:track:4aBUrlHjJIN3v18sm901lV","The Heaviest Matter Of The Universe","Gojira","Kerrang! New Breed","1","7","240293","spotify:user:alexbowyer","2016-08-05T17:34:20Z"
"spotify:track:54cBqIDAX3dH5Ys1DKgDWR","Eaten","Bloodbath","Nightmares Made Flesh","1","6","258133","spotify:user:alexbowyer","2016-08-05T17:35:19Z"
"spotify:track:0CsM8VGDi38kusMv3pxyj1","True","Spandau Ballet","True - The Digital E.P.","1","1","328293","spotify:user:rogerhutchings","2016-08-05T17:25:09Z"
"spotify:track:6JgV2pJe0wqnRPaMWfOxhm","Storm Front","Omnium Gatherum","Grey Heavens","1","10","372991","spotify:user:highzgal","2016-08-05T17:38:13Z"
"spotify:track:73nGz8VEswEv89PPp1wzEe","The River","Insomnium","Shadows of the Dying Sun","1","7","477733","spotify:user:highzgal","2016-08-05T17:39:31Z"
"spotify:track:5oABn2E9jiDrmhDdiNWbKS","Honey Bucket","Melvins","Houdini","1","5","181146","spotify:user:theegrange","2016-08-05T17:31:25Z"
