﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6ZiAcehTywWQXUSE844e94","9-5ers Anthem","Aesop Rock","Labor Days","1","13","278626","spotify:user:zachprime","2016-05-19T20:28:24Z"
"spotify:track:02M6vucOvmRfMxTXDUwRXu","7/11","Beyoncé","BEYONCÉ [Platinum Edition]","2","1","213506","spotify:user:jordan-genus-and-species","2016-05-19T20:30:23Z"
"spotify:track:7hExqd5aeA6cdDFx6sBfd3","1901","Phoenix","Wolfgang Amadeus Phoenix","1","2","193120","spotify:user:jordan-genus-and-species","2016-05-19T20:30:50Z"
"spotify:track:5WTIv7Htu3D4ZbWBMi0whh","Sunday Morning","The Velvet Underground, Nico","The Velvet Underground & Nico 45th Anniversary (Deluxe Edition)","1","1","175813","spotify:user:theegrange","2016-05-19T20:47:11Z"
"spotify:track:4iwMhMvcTqukn1n3NVjb2N","Holland, 1945","Neutral Milk Hotel","In the Aeroplane Over the Sea","1","6","192533","spotify:user:zachprime","2016-05-19T20:31:32Z"
"spotify:track:3nJvdMhOmRW4cRLw0NN7qC","Sluttering (May 4th)","Jawbreaker","Dear You","1","11","254106","spotify:user:theegrange","2016-05-19T20:34:19Z"
"spotify:track:46eACwYL7o4EooTKVskgnV","Friday on My Mind","The Easybeats","The Easybeats","1","10","163573","spotify:user:theegrange","2016-05-19T20:47:27Z"
"spotify:track:37O1thMOmu9atagYjwZvId","17:35","Stoop Kids","Already Out Of Time","1","1","208860","spotify:user:jordan-genus-and-species","2016-05-19T20:35:13Z"
"spotify:track:43Rd4Xbtf25pcIkK8hyj8s","International Dateline","Ladytron","Best of 00-10","1","2","257106","spotify:user:trinity3infinity","2016-05-19T20:43:03Z"
"spotify:track:2V4smtTpQGOphm4QfZpGkF","5:15","The Who","Quadrophenia","2","1","299960","spotify:user:theegrange","2016-05-19T20:35:18Z"
