﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0knqVSsgD7C8yu5yNmQFbA","Cannonball","Damien Rice","O","1","4","310000","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-08-03T16:50:11Z"
"spotify:track:1KP6ieHBqTmEjqLy75gAEn","High","Lighthouse Family","Postcards From Heaven","1","6","309666","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-08-03T16:51:09Z"
"spotify:track:1S8VE0W2sm7Fxeyigp7uyq","Million Miles From Home (Video Mix)","Dune","History","1","6","240733","spotify:user:martenveldthuis","2015-08-04T13:28:30Z"
"spotify:track:5EEsZl9wCWtPHXoi9I9PY7","James Brown Is Dead (Original Mix)","L.A. Style","James Brown Is Dead (Original Mix) - Single","1","1","344400","spotify:user:martenveldthuis","2015-08-04T13:29:05Z"
"spotify:track:1eMVfucj1cFLlprkoWbXWN","I Like It Loud","Marshall Masters","Thunderdome - The Final Exam - 20 Years Of Hardcore","1","51","379133","spotify:user:martenveldthuis","2015-08-04T13:29:26Z"
"spotify:track:7B86cozG9IAQFiOsocZvDr","Act On Instinct","EA Games Soundtrack, Frank Klepacki","Command & Conquer™: The Ultimate Music Collection","1","1","172600","spotify:user:martenveldthuis","2015-08-04T13:33:34Z"
"spotify:track:3VowFZMqNlHzSIa2MA2kwM","Duke Nukem","Megadeth","Warchest","3","7","234150","spotify:user:martenveldthuis","2015-08-04T13:32:56Z"
"spotify:track:1hKdDCpiI9mqz1jVHRKG0E","Enter Sandman","Metallica","Metallica","1","1","331573","spotify:user:128278286","2015-08-05T16:04:00Z"
"spotify:track:2UVLuddklEVak5PXgC7baA","Groove Is In The Heart","Deee-Lite","Rhino Hi-Five: Deee-Lite","1","2","234293","spotify:user:128278286","2015-08-05T16:04:22Z"
"spotify:track:36sZlJgvmP62qcEuAaV1uM","Head Over Feet","Alanis Morissette","Jagged Little Pill","1","8","265040","spotify:user:128278286","2015-08-05T16:06:44Z"
"spotify:track:72a9JWKqJ8SGo0OdyCS12P","Personal Jesus - Remastered","Depeche Mode","The Best Of Depeche Mode, Vol. 1 (Remastered)","1","1","225040","spotify:user:128278286","2015-08-05T16:08:06Z"
"spotify:track:0uppYCG86ajpV2hSR3dJJ0","Give It Away","Red Hot Chili Peppers","Blood Sugar Sex Magik (Deluxe Version)","1","9","284266","spotify:user:128278286","2015-08-05T16:08:57Z"
"spotify:track:51q3nDYWAqPY4hlgKEbP6j","Rhythm Nation","Janet Jackson","Rhythm Nation","1","2","330933","spotify:user:128278286","2015-08-05T16:10:43Z"
