﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4vnYwFOZCVl0bmerWyuzRw","Country House","Blur","Blur: The Best Of","1","13","237733","spotify:user:alexbowyer","2016-06-30T21:26:26Z"
"spotify:track:1UI0zKmwoih5srnh3HF5Av","Me And Jesus The Pimp In A '79 Granada Last Night","The Coup","Steal This Double Album","1","2","430466","spotify:user:saschaishikawa","2016-06-30T21:01:31Z"
"spotify:track:2JOJBxwRHWYcdXiOxZmoFv","Minnie the Moocher (Theme Song)","Cab Calloway","Best Of The Big Bands","1","1","194133","spotify:user:saschaishikawa","2016-06-30T21:03:16Z"
"spotify:track:0IwXp8V7wgFCIthRh2z8Ot","The Crane Wife 3","The Decemberists","The Crane Wife","1","1","258333","spotify:user:saschaishikawa","2016-06-30T21:32:47Z"
"spotify:track:5YSI1311X8t31PBjkBG4CZ","Wuthering Heights","Kate Bush","The Kick Inside","1","6","205573","spotify:user:eatyourgreens","2016-07-01T07:10:01Z"
"spotify:track:552FeCejfR5CwjYVFnnGq6","Absurd - Whitewash Edit","Fluke","Absurd","1","1","220626","spotify:user:eatyourgreens","2016-07-01T07:12:17Z"
"spotify:track:3v7Hpshu7Lppgw8kSsy5ly","Livin' On A Prayer","Bon Jovi","Slippery When Wet (Remastered)","1","3","249293","spotify:user:alexbowyer","2016-07-01T07:39:31Z"
"spotify:track:4QVOTT9CM2ftSLwnYGNDjd","Stan","Eminem, Dido","Curtain Call (Deluxe Explicit)","1","5","404426","spotify:user:alexbowyer","2016-07-01T07:39:59Z"
"spotify:track:72Z17vmmeQKAg8bptWvpVG","Space Oddity - 2015 Remastered Version","David Bowie","David Bowie (aka Space Oddity) [2015 Remastered Version]","1","1","318813","spotify:user:alexbowyer","2016-07-01T07:49:39Z"
"spotify:track:2jlJVAqrN7bHsw7EwPOIIi","Mulder And Scully","Catatonia","International Velvet","1","1","251266","spotify:user:alexbowyer","2016-07-01T07:52:06Z"
"spotify:track:1eQBe9xg2nnhsbPG0rlupR","Mack The Knife","Louis Armstrong","Mack The Knife","1","9","206333","spotify:user:eatyourgreens","2016-07-01T07:28:08Z"
"spotify:track:269rUyj7DapVabdn6Fuz2M","Jumpin' Jack Flash","The Rolling Stones","Through The Past, Darkly (Big Hits Vol. 2) [UK]","1","1","221746","spotify:user:eatyourgreens","2016-07-01T07:44:08Z"
"spotify:track:1xw3cVPvRZMbCc7IPRK3Si","Gaston","Jesse Corti","Beauty And The Beast","1","4","220106","spotify:user:eatyourgreens","2016-07-01T07:46:30Z"
"spotify:track:5c5Q1fCxODGPMwPsgx3OMl","The Ballad Of Lucy Jordan","Marianne Faithfull","Broken English (Deluxe Edition)","1","5","249533","spotify:user:cam_allen","2016-07-01T08:04:44Z"
"spotify:track:6aarvZBVzYo3sp4NYOBqCp","Fancy","Bobbie Gentry","Fancy","1","1","258912","spotify:user:cam_allen","2016-07-01T08:11:42Z"
"spotify:track:2R0MySb9tgrWIv2mttYAYR","Deception","Blackalicious","Nia","1","4","311760","spotify:user:cam_allen","2016-07-01T08:16:41Z"
"spotify:track:7jetwja4bKBH7zTNPZZsVv","I Can See (feat. Sole & Adam WarRock)","MC Frontalot, Adam Warrock, Sole","Question Bedtime","1","5","214380","spotify:user:cmk82","2016-07-01T08:28:49Z"
"spotify:track:5aueCbTiEu1rHcf6mPLOY4","Cloud Strife","Mega Ran","Black Materia: Final Fantasy VII","1","2","219733","spotify:user:cmk82","2016-07-01T08:29:33Z"
"spotify:track:5kuHVFIhNavs4XJmqp7iTa","What Is This Feeling? - From "Wicked" Original Broadway Cast Recording/2003","Kristin Chenoweth, Idina Menzel","Wicked","1","4","212226","spotify:user:cmk82","2016-07-01T08:35:37Z"
"spotify:track:1JOSD55tUYcs3kF4FV3xLQ","Deadpool Rap - Film Mix","Teamheadkick","Deadpool (Original Motion Picture Soundtrack)","1","12","205577","spotify:user:cmk82","2016-07-01T08:56:25Z"
"spotify:track:06TY7FCbeT7Lu39oZ0IEsN","Tom Sawyer","Rush","Moving Pictures (2011 Remaster)","1","1","276828","spotify:user:astopy","2016-07-01T09:41:54Z"
"spotify:track:4mai1CggFbdIpK8MEohA0K","John Henry","Bruce Springsteen","We Shall Overcome The Seeger Sessions American Land Edition","1","5","303573","spotify:user:astopy","2016-07-01T09:41:54Z"
"spotify:track:6bMvOAtKZ55b00lrGQZPfA","A Boy Named Sue - Live Version","Johnny Cash","The Greatest: The Number Ones","1","13","225266","spotify:user:astopy","2016-07-01T09:41:54Z"
"spotify:track:13S97sG5ptwQ10LdFjLlEk","John Brown - Live","Bob Dylan","Mtv Unplugged","1","5","322426","spotify:user:astopy","2016-07-01T09:41:54Z"
"spotify:track:7rGP9QtRK9rXLjDns1duym","The Prisoner - 1998 Remastered Version","Iron Maiden","The Number Of The Beast (1998 Remastered Edition)","1","3","363306","spotify:user:astopy","2016-07-01T09:41:54Z"
"spotify:track:0h2gzJQBt6duqZD6kWiz4s","Moby Dick","Led Zeppelin","Led Zeppelin II","1","8","260959","spotify:user:sjhvod1989","2016-07-01T13:04:45Z"
"spotify:track:0ccCwNzXvr1Yoz91vKz31Z","Yoshimi Battles The Pink Robots Part 1","The Flaming Lips","Yoshimi Battles The Pink Robots (U.S. Version)","1","3","287506","spotify:user:zachprime","2016-07-01T17:34:24Z"
"spotify:track:6KqIjAkxFmCCMrjFJJJFve","Romeo And The Lonely Girl","Thin Lizzy","Jailbreak (Deluxe Edition)","1","4","234920","spotify:user:theegrange","2016-07-01T15:14:28Z"
"spotify:track:3iCwNNZczykuPR22KpRFCS","Rosalie","Thin Lizzy","Fighting (Deluxe Edition)","1","1","177213","spotify:user:theegrange","2016-07-01T15:15:46Z"
"spotify:track:2Q8D1XsrnbW6ghojbgAEOw","Soldier Of Fortune","Thin Lizzy","Bad Reputation (Expanded Edition)","1","1","316640","spotify:user:theegrange","2016-07-01T15:16:12Z"
"spotify:track:3ZNXFs6HZa8t06Nxv7owhe","Cowboy Song","Thin Lizzy","Jailbreak","1","8","318000","spotify:user:theegrange","2016-07-01T15:19:18Z"
"spotify:track:7wOBhSl6apI6Jq3PoRD2Tv","Johnny The Fox Meets Jimmy The Weed","Thin Lizzy","Johnny The Fox","1","6","216666","spotify:user:theegrange","2016-07-01T15:21:12Z"
"spotify:track:2fF7mQOxo1SZuIMHTQgQD8","Romeo And Juliet","Dire Straits","Making Movies (Remastered)","1","2","360666","spotify:user:cam_allen","2016-07-01T15:28:33Z"
"spotify:track:2OxTVeKdsYBSvfXLzzA88w","The Devil Went Down to Georgia","The Charlie Daniels Band","The Essential Charlie Daniels Band","1","12","214840","spotify:user:mrniaboc","2016-07-01T15:30:56Z"
"spotify:track:6jKS7ztuZcvIpREQrF81xN","Frontier Psychiatrist","The Avalanches","Frontier Psychiatrist","1","1","296506","spotify:user:mrniaboc","2016-07-01T15:31:50Z"
"spotify:track:6LSTAQ6r7OxsOOlIIYY47Q","Mr Wendal - 2002 - Remaster","Arrested Development","Classic Masters","1","3","246960","spotify:user:cam_allen","2016-07-01T15:32:53Z"
"spotify:track:72Z3omkingFSu6Qvo7EkLh","Daniel","Bat For Lashes","Daniel","1","1","249707","spotify:user:mrniaboc","2016-07-01T15:34:04Z"
"spotify:track:5Lf74o9BFFGIZDWNUtAIap","White Rabbit","Jefferson Airplane","Best Of","1","2","151400","spotify:user:mrniaboc","2016-07-01T15:38:01Z"
"spotify:track:1XqroBEDkZcqaL6dngD8SB","I'm Shady","Eminem","The Slim Shady LP","1","18","211960","spotify:user:mrniaboc","2016-07-01T15:44:32Z"
"spotify:track:1WFCIkoc4PaN7L7SmiI85i","Particle Man","They Might Be Giants","Flood","1","7","115720","spotify:user:highzgal","2016-07-01T16:42:29Z"
"spotify:track:00qOE7OjRl0BpYiCiweZB2","Juke Box Hero","Foreigner","4 [Expanded]","1","2","259599","spotify:user:highzgal","2016-07-01T16:45:31Z"
"spotify:track:60C8zGPTdAAmDshHnMuyfc","Pinball Wizard","The Who","Tommy (Remastered 2013 Super Deluxe Edition)","1","13","180943","spotify:user:highzgal","2016-07-01T16:47:26Z"
"spotify:track:5jNn9QeC5PCZl3t27eusXg","Princes of the Universe - 2011 Remaster","Queen","A Kind of Magic (Deluxe Remastered Version)","1","9","213826","spotify:user:zachprime","2016-07-01T17:43:42Z"
"spotify:track:5AVKDuw5YzwpzAPvuVoXjx","Europa And The Pirate Twins","Thomas Dolby","The Golden Age Of Wireless","1","6","200293","spotify:user:zachprime","2016-07-01T17:56:56Z"
"spotify:track:4G7ZdV9TlshQgCD3w89wIp","Sketches of Winkle - Live","Ween","Live at Stubb's","1","14","159106","spotify:user:zachprime","2016-07-01T18:00:04Z"
"spotify:track:1MQ9MopmfrkLp9aRCnKgxq","Hustle Rose","Metric","Old World Underground, Where Are You Now?","1","2","333426","spotify:user:zachprime","2016-07-01T18:04:44Z"
