﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5fpizYGbi5IQoEraj6FP0R","Intergalactic - 2009 Digital Remaster","Beastie Boys","Hello Nasty (Deluxe Version) [Remastered]","1","7","231493","spotify:user:mrniaboc","2015-10-09T10:55:03Z"
"spotify:track:4Dm32oO01YpIubCHaAtKkN","My Life Would Suck Without You","Kelly Clarkson","All I Ever Wanted","1","1","211162","spotify:user:215iyqxnackx5ekss5adqd73a","2015-10-09T10:55:27Z"
"spotify:track:104RRV00HdxXafI5uqlXpa","SiSi","Washington Irving","Little Wanderer, Head Thee Home","1","1","270120","spotify:user:mrniaboc","2015-10-09T10:56:04Z"
"spotify:track:2IdIDG4fQfOTEs4b1QbdkT","Dominion / Mother Russia [Medley] (Remastered)","Sisters Of Mercy","Floodland (Remastered & Expanded; Deluxe Version)","1","1","420399","spotify:user:eatyourgreens","2015-10-09T10:56:17Z"
"spotify:track:62HyVeSK4fpxjKj6dsI5MP","Midlife Crisis","Faith No More","Angel Dust","1","3","259866","spotify:user:eatyourgreens","2015-10-09T10:57:32Z"
"spotify:track:7hH0SbMx1MeAh2C09v48FW","U + Ur Hand","P!nk","Greatest Hits...So Far!!!","1","10","214826","spotify:user:215iyqxnackx5ekss5adqd73a","2015-10-09T10:58:53Z"
"spotify:track:1Hr9Zktx7KclH0RSvxnw1u","225","New Model Army","Thunder And Consolation","1","3","287333","spotify:user:eatyourgreens","2015-10-09T10:59:55Z"
"spotify:track:1oHClQEgDmmbcEx12Kc5nZ","4 Minutes - feat. Justin Timberlake And Timbaland","Madonna","Celebration (double disc version)","1","4","189693","spotify:user:215iyqxnackx5ekss5adqd73a","2015-10-09T11:00:10Z"
"spotify:track:5cCAZS9VhLGEDV4NCfieeg","I Wanna Go","Britney Spears","Femme Fatale (Deluxe Version)","1","4","210266","spotify:user:215iyqxnackx5ekss5adqd73a","2015-10-09T11:01:56Z"
"spotify:track:70C89waeLTPW7XVwMYl2lF","Unbearable","The Wonder Stuff","CURSED WITH INSINCERITY","1","3","193880","spotify:user:eatyourgreens","2015-10-09T11:02:40Z"
"spotify:track:1i6N76fftMZhijOzFQ5ZtL","Psycho Killer - 2005 Remastered Version","Talking Heads","Talking Heads 77 (Deluxe Version)","1","10","261413","spotify:user:mrniaboc","2015-10-09T11:06:45Z"
