﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1XTGyfJeMiZXrZ1W3NolcB","Know Your Enemy - Remastered","Rage Against The Machine","Rage Against The Machine - XX (20th Anniversary Special Edition)","1","6","294506","spotify:user:cam_allen","2016-08-12T09:54:01Z"
"spotify:track:7pmNNEJcBcODkrPHEIf7Cy","Another Brick In The Wall - 2001 Remastered Version","Pink Floyd","A Collection Of Great Dance Songs","1","6","230866","spotify:user:cam_allen","2016-08-12T09:54:54Z"
"spotify:track:0L3XWwz4lLqxRlYu2kVxSX","Bad Habit","The Offspring","Smash","1","3","223906","spotify:user:alexbowyer","2016-08-12T09:54:28Z"
"spotify:track:5y2KMaT44umaDJWXJHcYjN","Do You Hear the People Sing?","Les Misérables - 10th Anniversary Concert Cast","Les Misérables: In Concert at the Royal Albert Hall","1","18","109733","spotify:user:jooosh56","2016-08-12T09:56:42Z"
"spotify:track:3xktQXIr1OD3ENc19viwDP","Bodies","Drowning Pool","Sinner","1","2","201960","spotify:user:alexbowyer","2016-08-12T09:59:52Z"
"spotify:track:1wVMkGi3vQlLSpO04RKzgm","Soldiers Of The Wastelands","DragonForce","Sonic Firestorm (2010 Edition)","1","6","586768","spotify:user:jooosh56","2016-08-12T10:00:58Z"
"spotify:track:5RU50TPTgtxJLFNunUS2p5","Fucking Hostile","Pantera","Vulgar Display Of Power","1","4","168600","spotify:user:alexbowyer","2016-08-12T10:01:56Z"
"spotify:track:5RHG4SQ6iJ1qQJmt3EFJCX","We're Not Gonna Take It","Twisted Sister","Rhino Hi-Five: Twisted Sister","1","1","219666","spotify:user:alexbowyer","2016-08-12T10:02:59Z"
"spotify:track:0ToHhkK4qtwEyKOxhQpMbJ","Ohio","Crosby, Stills, Nash & Young","So Far","1","5","183733","spotify:user:eatyourgreens","2016-08-12T10:09:34Z"
"spotify:track:58ZNIADo46DyxfBTa4bo7Y","We Care A Lot - Live","Faith No More","Live At The Brixton Academy","1","6","230106","spotify:user:eatyourgreens","2016-08-12T10:10:17Z"
"spotify:track:76yII1oubGA0n0Dz6jGfZk","Streets Of Sorrow / Birmingham Six","The Pogues","If I Should Fall From Grace With God (Expanded)","1","9","276666","spotify:user:eatyourgreens","2016-08-12T10:15:26Z"
"spotify:track:1YU9YQ4LaroaUHEbHr3zUn","Never Buy The Sun","Billy Bragg","Fight Songs","1","1","229640","spotify:user:jooosh56","2016-08-12T10:14:41Z"
"spotify:track:2MWqd4Bq4JzjfpGm7OlknL","Liberty - Live","Levellers","Best Live: Headlights, White Lines, Black Tar Rivers","1","13","296133","spotify:user:116001551","2016-08-12T10:23:03Z"
"spotify:track:0brrVj6VnvrG70SjRTnEJA","White Riot","The Clash","The Clash","1","4","116440","spotify:user:116001551","2016-08-12T10:26:26Z"
"spotify:track:43QNINESb3DwUOKM957BRN","Spasticus Autisticus - Live","Ian Dury, The Blockheads","Sex&Drugs&Rock&Roll - The Essential Collection","1","18","302773","spotify:user:116001551","2016-08-12T10:27:17Z"
"spotify:track:2dG4zJhjTK9BkcQQTM9A57","Thou Shalt Always Kill - Original Version","Dan Le Sac vs Scroobius Pip","Thou Shalt Always Kill feat. Pos Plug Won (De La Soul)","1","4","317533","spotify:user:116001551","2016-08-12T10:32:55Z"
"spotify:track:3n5HslexVHRx3WHieZngTs","Viva Zapata","Mano Negra","Casa Babylon","1","1","122373","spotify:user:eatyourgreens","2016-08-12T10:22:50Z"
"spotify:track:4eZDMbQm12jmaTFT6fOBwo","War Pigs","Black Sabbath","Paranoid (Remastered)","1","1","474400","spotify:user:eatyourgreens","2016-08-12T10:29:31Z"
"spotify:track:4Pl8ViAolRF4rK8QBMhKd9","Redemption Song","Bob Marley & The Wailers","Legend (The Definitive Remasters)","1","12","227091","spotify:user:cam_allen","2016-08-12T10:56:20Z"
"spotify:track:0CqXAc0u2YX0aGaLig37XV","If You Tolerate This Your Children Will Be Next","Manic Street Preachers","This Is My Truth Tell Me Yours","1","2","290960","spotify:user:116001551","2016-08-12T10:40:27Z"
"spotify:track:05LWy53IeMXmal7OuxHAXv","Arrogance Ignorance and Greed","Show Of Hands","Arrogance Ignorance And Greed","1","8","220160","spotify:user:jooosh56","2016-08-12T10:59:38Z"
"spotify:track:18bzuq8A21sRcI4w4gqGD2","I Ain't Marching Anymore","Phil Ochs","I Ain't Marching Anymore","1","1","154893","spotify:user:astopy","2016-08-12T11:14:08Z"
"spotify:track:2CP5ozMyA0pD2Sfz55LjFR","Lives In The Balance","Jackson Browne","Lives In The Balance","1","6","254040","spotify:user:astopy","2016-08-12T11:14:08Z"
