﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:47jiBm0sbhXBe8qIneygQq","Violin Sonata in D Minor, Op. 5, No. 12, "La folia" (arr. S. Suzuki)","Arcangelo Corelli, Shinichi Suzuki, Takako Nishizaki, Terence Dennis","Takako Nishizaki Plays Suzuki Evergreens, Vol. 5","1","1","426933","spotify:user:trinity3infinity","2016-01-21T22:07:30Z"
"spotify:track:7hLoPUlg9dcWIhmwWN8t8h","Prélude in D Flat Major ("Raindrop")","Frédéric Chopin, Ólafur Arnalds, Alice Sara Ott","The Chopin Project","1","9","356746","spotify:user:trinity3infinity","2016-01-21T22:09:02Z"
"spotify:track:5pRKp5aZCQqTGH1siMoxfW","The Sorcerer's Apprentice","Philharmonia Orchestra","Fantasia 2000 (An Original Walt Disney Records Soundtrack)","1","6","577440","spotify:user:cmk82","2016-01-22T10:17:15Z"
"spotify:track:3fRf2kIc5dTwdVFmd2TwZ3","Princess Leia's Theme","John Williams, London Symphony Orchestra","Star Wars Episode IV: A New Hope (Original Motion Picture Soundtrack)","2","1","267240","spotify:user:cmk82","2016-01-22T10:26:16Z"
"spotify:track:4lO57zZGFcj7vSY4QhfVDq","She's the One","Robbie Williams","I've Been Expecting You","1","10","258026","spotify:user:becky1505","2016-01-22T11:23:31Z"
"spotify:track:1Xp8MKmfoFDib6dHM6JF53","I'm Kissing You","Des'ree","Supernatural","1","6","293573","spotify:user:becky1505","2016-01-22T11:24:15Z"
"spotify:track:58IBUjmFGPvmNm6bzM50Y0","Ripples - 2007 - Remaster","Genesis","A Trick Of The Tail","1","6","485467","spotify:user:becky1505","2016-01-22T11:27:54Z"
"spotify:track:79RUMZfMNMpqZnswovvTqv","Wonderwall","Oasis","(What's The Story) Morning Glory","1","3","258906","spotify:user:becky1505","2016-01-22T11:28:37Z"
"spotify:track:3bYDHcualK8WodBR5pD8uW","One Way - Live","Levellers","Best Live: Headlights, White Lines, Black Tar Rivers","1","10","377640","spotify:user:116001551","2016-01-22T12:00:02Z"
"spotify:track:4joRZinIFhP8LEhwQdpSzx","Just Can't Get Enough","Depeche Mode","The Singles 81-85","1","3","221640","spotify:user:116001551","2016-01-22T12:00:56Z"
"spotify:track:2oSpQ7QtIKTNFfA08Cy0ku","It's the End of the World As We Know It (And I Feel Fine)","R.E.M.","Document (R.E.M. No. 5)","1","6","246933","spotify:user:116001551","2016-01-22T12:01:47Z"
"spotify:track:3idthQ24V2aPRcthv7Aq5o","Sit Down","James","Gold Mother","1","7","244866","spotify:user:116001551","2016-01-22T12:02:13Z"
"spotify:track:3OcBH9Vzd1UwJkQd3r1dVG","Journey Of The Sorcerer","Eagles","One Of These Nights (Remastered)","1","4","397160","spotify:user:itsravenous","2016-01-22T12:04:27Z"
"spotify:track:4tEuvfxMS2cZGFrPuoqCuX","My Skies","James Keelaghan","My Skies","1","1","194000","spotify:user:itsravenous","2016-01-22T12:04:55Z"
"spotify:track:17i5jLpzndlQhbS4SrTd0B","Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: Prélude","Yo-Yo Ma","Bach: Cello Suites Nos. 1, 5 & 6","1","1","152280","spotify:user:116001551","2016-01-22T12:06:22Z"
"spotify:track:6vrUTGn5p8IrfTZ0J6sIVM","Iris","The Goo Goo Dolls","Greatest Hits Volume One - The Singles","1","14","289906","spotify:user:cmk82","2016-01-22T13:18:53Z"
"spotify:track:74EV0g12ihUoOUXMprFpZB","Losing My Religion","R.E.M.","Out Of Time (U.S. Version)","1","2","267733","spotify:user:cmk82","2016-01-22T13:19:52Z"
"spotify:track:1Mzm1CNqVxtwbCYhOo843s","Echoes - 2011 Remastered Version","Pink Floyd","Meddle (2011 Remastered Version)","1","6","1412451","spotify:user:s1mo80","2016-01-22T13:37:12Z"
