﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6qjfaap6n00ayRLpKRitPE","Wrecking Ball - acoustic","Two Worlds","Wrecking Ball (originally by Miley Cyrus)","1","1","213750","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-22T14:13:10Z"
"spotify:track:0cqLFzFYsQurUI3McUZkLg","Wonderful Life","Katie Melua","Wonderful Life","1","1","247152","spotify:user:mrniaboc","2016-04-22T14:34:40Z"
"spotify:track:6HJujxcjMmVZhd8z5EpPri","Where Did You Sleep Last Night","Nirvana","MTV Unplugged In New York","1","14","308306","spotify:user:mrniaboc","2016-04-22T14:36:07Z"
"spotify:track:1med9ijNdCwxnyS8vBpfhR","Hurt","Johnny Cash","American IV: The Man Comes Around","1","2","217942","spotify:user:mrniaboc","2016-04-22T14:45:06Z"
"spotify:track:38EwsVqVQnTnHn90LzDaIf","Be Quiet And Drive (Far Away) - Acoustic","Deftones, Terry Date, Ulrich Wild","B-Sides & Rarities","1","14","272466","spotify:user:mrniaboc","2016-04-22T14:45:26Z"
"spotify:track:3aKJVWH2QOsaMtiCLxYHZX","Lake Of Fire","Nirvana","MTV Unplugged In New York","1","12","175906","spotify:user:alexbowyer","2016-04-22T14:48:31Z"
"spotify:track:2fR87xADQylPuAlq7r3Jod","Wherever You Will Go","Charlene Soraia","Wherever You Will Go","1","1","197577","spotify:user:alexbowyer","2016-04-22T14:49:04Z"
"spotify:track:3JOVTQ5h8HGFnDdp4VT3MP","Mad World (Feat. Michael Andrews)","Gary Jules, Michael Andrews","Trading Snakeoil for Wolftickets","1","11","189506","spotify:user:alexbowyer","2016-04-22T14:50:44Z"
"spotify:track:6UJCR6DmaDb5K8fU5rPEqD","Umbrella - Acoustic","Manic Street Preachers","Umbrella","1","2","207386","spotify:user:alexbowyer","2016-04-22T14:53:04Z"
"spotify:track:6klHV5z1YjlLZt9oKNkq8P","Bad Blood","Ryan Adams","1989","1","8","235120","spotify:user:irregulargalaxies","2016-04-22T14:54:33Z"
"spotify:track:20lGHKUzu3OH2D23VRpi44","Baby Got Back","Jonathan Coulton","JoCo Looks Back","1","17","332320","spotify:user:irregulargalaxies","2016-04-22T15:01:46Z"
"spotify:track:3wMJQ5qeN02ljNn3lRMVka","Habits","Scott Bradlee's Postmodern Jukebox, Haley Reinhart","Selfies on Kodachrome","1","4","215866","spotify:user:irregulargalaxies","2016-04-22T14:56:58Z"
"spotify:track:6SiVcj93hSwHvRUOvfr4Io","Only Girl In The World - Live Lounge Acoustic Version","Ellie Goulding","Lights","1","2","247468","spotify:user:alexbowyer","2016-04-22T14:55:41Z"
"spotify:track:4JaoU6fL2Ifz2gDyFYtpiP","Halo","Ane Brun, Linnea Olsson","Rarities","1","2","232986","spotify:user:1242232975","2016-04-22T15:02:20Z"
"spotify:track:7yagZSwfBNawC2QvDv4pjH","No (90's Mashup)","Kina Grannis, Nataly Dawn","No (90's Mashup)","1","1","178026","spotify:user:1242232975","2016-04-22T14:58:31Z"
"spotify:track:0o5hrhmKYexfoORHD4YXgT","I Wan'na Be Like You [The Monkey Song]","Los Lobos","Just Another Band From East L.A.: A Collection","1","22","197733","spotify:user:eatyourgreens","2016-04-22T15:33:02Z"
"spotify:track:4qy6IwkuvgDUlJjuMQ4gxA","Here Comes My Baby","Yo La Tengo","Fakebook","1","3","153600","spotify:user:eatyourgreens","2016-04-22T15:33:42Z"
"spotify:track:4NVseErMeOaM1l9P5FP80c","Falling Down","Holly Cole","Temptation","1","5","318266","spotify:user:eatyourgreens","2016-04-22T15:37:46Z"
"spotify:track:6TwFel1ldoOP50TJgRKCiI","The Day The World Went Away","Nine Inch Nails","And All That Could Have Been/Still","2","6","317440","spotify:user:eatyourgreens","2016-04-22T15:49:42Z"
"spotify:track:45i5t4njGsJsdm4PTlv3Y2","Unbearable - Live & Acoustic","The Wonder Stuff","Love Bites & Bruises -A Wonder Stuff Compilation","1","12","155826","spotify:user:eatyourgreens","2016-04-22T15:56:52Z"
"spotify:track:1mak8YKxkycy9vouZyI8c4","Estuvo Bien (Suedehead)","Mexrrissey","No Manchester","1","5","224493","spotify:user:astopy","2016-04-22T17:08:59Z"
"spotify:track:2Dl2i1mCLy7orIGtIHgsmb","Take It Easy","Jackson Browne","For Everyman","1","1","235400","spotify:user:astopy","2016-04-22T17:08:59Z"
"spotify:track:09Z3rlvMnZUZsEL3gHxuyU","Down Under - Acoustic Version","Colin Hay","Man @ Work","1","2","213773","spotify:user:astopy","2016-04-22T17:08:59Z"
"spotify:track:1iuGLwfG5IXofpmPqDfgIM","Wild Horses","The Flying Burrito Brothers","The Gilded Palace Of Sin & Burritos","1","22","383933","spotify:user:astopy","2016-04-22T17:08:59Z"
"spotify:track:7A6V4UCKK1MvJxppYoO5hC","Down In A Hole","Ryan Adams & The Cardinals","Everybody Knows EP (International Version)","1","5","276040","spotify:user:astopy","2016-04-22T17:08:59Z"
"spotify:track:3lNsWgSHhenCoRAEogQQEy","Captain Jack - Acoustic Mix","Captain Jack","Best of Acoustic 1","1","1","201440","spotify:user:martenveldthuis","2016-04-22T18:41:12Z"
"spotify:track:3JiWXIMQOeqL1f9DEHvd9b","Careless Whisper - Live Mountain Winery, Saratoga, CA","Ben Folds with Rufus Wainwright","The Best Imitation Of Myself: A Retrospective","2","12","216200","spotify:user:zachprime","2016-04-22T18:45:21Z"
"spotify:track:5MPEW8qEvuYkRmYTWgWknu","Motel Blues","Alex Chilton","Electricity By Candlelight / NYC 2/13/97","1","9","188826","spotify:user:theegrange","2016-04-22T19:22:31Z"
"spotify:track:6eoIwBPsvrldgh68BjyMJb","Prodigal Son","The Rolling Stones","Beggars Banquet","1","7","170533","spotify:user:theegrange","2016-04-22T19:24:06Z"
"spotify:track:5ajc2LbEs1EwsQQKtPAMiE","Your Happiness","Greg Cartwright","Live at the Circle A","1","6","154346","spotify:user:theegrange","2016-04-22T19:24:41Z"
"spotify:track:19XbNdlmKfqUZdhpLJuxVC","Thirteen","Elliott Smith","New Moon","1","12","163266","spotify:user:theegrange","2016-04-22T19:40:05Z"
"spotify:track:61SoSc9gn9s0aZpCki5W1p","No Pressure - Acoustic","Little Boots","No Pressure (Acoustic)","1","1","246315","spotify:user:trinity3infinity","2016-04-22T20:31:00Z"
"spotify:track:2u6fRGcaBhpI4uNBHpGv0b","Hallelujah","Rufus Wainwright","Vibrate: The Best Of (Deluxe Edition)","1","4","251586","spotify:user:trinity3infinity","2016-04-22T20:37:08Z"
"spotify:track:2dJrn376fJPUCj1f4txnRQ","Where Is My Mind?","Trampled By Turtles","Where Is My Mind?","1","1","210628","spotify:user:trinity3infinity","2016-04-22T20:58:30Z"
"spotify:track:0KJ3Na9tEYSeiiFoGJzBoT","New York Mining Disaster","Chumbawamba","WYSIWYG","1","10","117426","spotify:user:trinity3infinity","2016-04-22T21:06:18Z"
"spotify:track:1eFBX92pk2ZBY87SW17jlu","Jean Genie","The Dandy Warhols","David Bowie: Cover To Cover","1","1","134266","spotify:user:zachprime","2016-04-22T21:18:43Z"
"spotify:track:35ew18Ki6Ted2Pfpc0U0FR","Here Comes A Regular","Against Me!","Covered, A Revolution In Sound: Warner Bros. Records","1","4","305400","spotify:user:zachprime","2016-04-22T21:29:05Z"
"spotify:track:5nk1LF7wxqoikT5KLHud2Q","Linoleum","Frank Turner","The Second Three Years","1","16","88626","spotify:user:zachprime","2016-04-22T21:40:14Z"
"spotify:track:7BEYDlgOgIrB3V98qncEBc","Ashamed Of The Story I Told","The National","Ciao My Shining Star: The Songs Of Mark Mulcahy","1","2","243693","spotify:user:zachprime","2016-04-22T21:49:07Z"
"spotify:track:6L6KcrHKDUG63tPZxrZtMZ","Wonderwall","Boyce Avenue","Acoustic Sessions, Vol. 3","1","9","190861","spotify:user:215iyqxnackx5ekss5adqd73a","2016-04-24T15:44:12Z"
"spotify:track:1L0U576Jc55s1fw8HjJK5W","Poker Face","Idina Menzel","Live: Barefoot At The Symphony","1","9","428720","spotify:user:cmk82","2016-04-25T08:47:03Z"
"spotify:track:0EYKD5N0mldDeVTCzCfzqr","Thrift Shop","Tyler Ward & Lindsey Stirling, Tyler Ward, Lindsey Stirling","1 Original, ONE Cover","1","2","224526","spotify:user:cmk82","2016-04-25T09:15:26Z"
"spotify:track:0N9ZvzuX2NdQVJqWP2fN0N","Halo Theme Song","William Joseph & Lindsey Stirling","Halo Theme Song","1","1","236333","spotify:user:cmk82","2016-04-25T09:20:41Z"
"spotify:track:2qhievF6KHSxylW7XBt1pz","Lilac Wine","Nina Simone","Wild Is The Wind","1","4","253800","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-25T10:36:01Z"
"spotify:track:1ulDt6ySVbMbzZCBO6hSfb","Little Talks","Julia Sheer & Jon D","Little Talks","1","1","219760","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-25T10:39:18Z"
"spotify:track:0xk5evjL1C5DQS0ewDkh3L","I See Fire, Burn","Megan Davies, Jaclyn Davies","I See Fire, Burn","1","1","261951","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-25T10:39:50Z"
"spotify:track:3y6zJMgJqad2eqKwuYYw3R","Ain't No Sunshine - Live On MTV Unplugged","Paul McCartney","Unplugged - The Official Bootleg","1","14","248533","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-25T10:43:34Z"
"spotify:track:5mVDhLnXTHlBWJnMHXa9Qs","Halo","Lotte Kestner","The Bluebird of Happiness","1","7","269920","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-04-25T10:48:21Z"
