﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2W4zcNxyOnwN3FI2aRfauq","The Wassail Song","Fairport Convention","Over The Next Hill","1","6","198573","spotify:user:eatyourgreens","2015-12-17T14:31:54Z"
"spotify:track:22UIdZX6tCCu0CIHokR9SW","Merry Xmas Everybody","Slade","Complete Christmas Party","1","1","222666","spotify:user:eatyourgreens","2015-12-17T14:33:08Z"
"spotify:track:6HA6r647BX7lOIDzQ3PBb9","Merry Christmas (I Don't Want To Fight Tonight)","Ramones","Brain Drain","1","12","125173","spotify:user:eatyourgreens","2015-12-17T14:40:08Z"
"spotify:track:6h4A564QG3i8hadxD1p7Oi","I Believe in Father Christmas","Greg Lake","Now That's What I Call Christmas","1","9","212360","spotify:user:becky1505","2015-12-17T14:40:41Z"
"spotify:track:4tHqQMWSqmL6YjXwsqthDI","Carol of the Bells - Voice","John Williams","Home Alone - 25th Anniversary Edition","1","12","85266","spotify:user:becky1505","2015-12-17T14:42:07Z"
"spotify:track:04YSVJjUnZED8YNXlQR1fk","White Christmas - Voice","The Drifters","Home Alone - 25th Anniversary Edition","1","6","160013","spotify:user:becky1505","2015-12-17T14:42:17Z"
"spotify:track:0O520oxwslSzvuIWnCSj4J","All I Want For Christmas (Is My Two Front Teeth)","Nat King Cole Trio","The Christmas Song","1","18","153066","spotify:user:becky1505","2015-12-17T14:47:00Z"
"spotify:track:35ys6iS1supcwFoxLJkFbg","Santa Claus Is Comin' to Town - Single Version","Bruce Springsteen","Christmas Hits","1","7","267600","spotify:user:becky1505","2015-12-17T14:40:24Z"
"spotify:track:3VTNVsTTu05dmTsVFrmGpK","Fairytale Of New York (feat. Kirsty MacColl)","The Pogues, Kirsty MacColl","If I Should Fall From Grace With God (Expanded)","1","4","275666","spotify:user:trinity3infinity","2015-12-17T15:24:38Z"
"spotify:track:07B0SOjcWtg5kGYrlwwqq8","Christmas at Ground Zero",""Weird Al" Yankovic","Greatest Hits, Vol. 2","1","12","190000","spotify:user:trinity3infinity","2015-12-17T15:25:32Z"
"spotify:track:4Dh96jClCSyjy7BSGTIBAy","Father Christmas","The Kinks","Come Dancing with the Kinks (The Best of the Kinks 1977-1986)","1","18","222146","spotify:user:trinity3infinity","2015-12-17T15:27:37Z"
"spotify:track:4R1me3QDjTdAqbaxYpkq8d","Oi To The World","The Vandals","Oi To The World","1","4","166466","spotify:user:trinity3infinity","2015-12-17T15:35:01Z"
"spotify:track:13Wo30Jy4nryA1H1RBKrUB","Santa Has a Mullet","Nerf Herder","Hi-Voltage Christmas Rock","1","3","139040","spotify:user:trinity3infinity","2015-12-17T15:42:17Z"
"spotify:track:55lFFkIW8NUBRSzJxvdDQ2","Wizards In Winter","Trans-Siberian Orchestra","The Lost Christmas Eve","1","4","183760","spotify:user:cmk82","2015-12-17T15:32:47Z"
"spotify:track:5uww9kBIHfRKs9F3C1FAKN","Santa Claus Is Coming To Town","The Jackson 5","Christmas Album","1","2","144013","spotify:user:eatyourgreens","2015-12-17T15:55:17Z"
"spotify:track:6l62xBVA7HfeUUGSNS7mm2","Christmas Is Coming","Vince Guaraldi Trio","A Charlie Brown Christmas","1","9","202200","spotify:user:cmk82","2015-12-17T15:36:10Z"
