﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3CRJejj8NYof49cz6756pU","Forest","System of a Down","Toxicity","1","8","240106","spotify:user:mrniaboc","2015-10-16T14:59:46Z"
"spotify:track:3rcXRzvCQkgjGjVG9AaFRL","Extracurricular","At The Drive-In","Relationship Of Command","1","12","240306","spotify:user:bdisraeli","2015-10-16T15:00:30Z"
"spotify:track:4OsLDuaH0bWR6xM6nj66F8","F.C.P.R.E.M.I.X.","The Fall of Troy","Doppelganger","1","3","237680","spotify:user:bdisraeli","2015-10-16T15:01:29Z"
"spotify:track:7jslhIiELQkgW9IHeYNOWE","Big Rings","Drake, Future","What A Time To Be Alive","1","2","217706","spotify:user:bdisraeli","2015-10-16T15:02:25Z"
"spotify:track:7IvfTF4LGsmNDiP3z1GkfN","Alice Practice","Crystal Castles","Crystal Castles","1","2","161373","spotify:user:bdisraeli","2015-10-16T15:02:40Z"
"spotify:track:6WSmSpmDzDIiIVGXThgEkH","Aneurysm","Nirvana","Incesticide","1","15","276133","spotify:user:mrniaboc","2015-10-16T15:04:47Z"
"spotify:track:2zETdkc5Wm23NLHEWDillV","The Blood, The Sweat, The Tears","Machine Head","The Burning Red","1","4","251000","spotify:user:mrniaboc","2015-10-16T15:06:47Z"
"spotify:track:11C7OQWha9vWNTHgRPlUWP","Killing Time","(Hed) P.E.","Broke","1","1","233560","spotify:user:mrniaboc","2015-10-16T15:09:09Z"
"spotify:track:63cIpMC1clCj1yGjDS5pXN","Toys Toys Toys Choke, Toys Toys Toys","Biffy Clyro","The Vertigo Of Bliss","1","10","328106","spotify:user:mrniaboc","2015-10-16T15:11:53Z"
"spotify:track:5hEwQRcvI12sjPMT3PcBEg","Master's Apprentices","Opeth","Deliverance","1","5","632413","spotify:user:bdisraeli","2015-10-16T15:03:46Z"
"spotify:track:7wzOqgMAX3w3zeqQL4j0dK","Tell Ya Story Walking","The Fumes","Guns Of Gold","1","9","409986","spotify:user:cam_allen","2015-10-16T15:04:24Z"
"spotify:track:2Bz2Q1JNwwPj40T9AvzE7f","Make Some Noise","Beastie Boys","Hot Sauce Committee Part Two","1","1","210360","spotify:user:cam_allen","2015-10-16T15:05:12Z"
