﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4u1y0O2NJQ8WRieksgUxKn","Summertime - Hybrid Mix","The Fresh Prince, DJ Jazzy Jeff, Hybrid","The Essential Old School Vs. New School","1","13","398506","spotify:user:cam_allen","2015-07-10T10:19:23Z"
"spotify:track:1158ckiB5S4cpsdYHDB9IF","My Own Summer (Shove It)","Deftones","Around The Fur","1","1","214760","spotify:user:cam_allen","2015-07-10T10:19:53Z"
"spotify:track:6Gcr0v9WVP57pWCphoU7FY","Shuffle","Bombay Bicycle Club","Shuffle","1","1","234286","spotify:user:cam_allen","2015-07-10T10:22:04Z"
"spotify:track:3XLiepjuaecwmFqfVL5E9y","Hot Summer Nights (Won't Last Forever)!","The Aquabats!","Charge!!","1","8","229946","spotify:user:martenveldthuis","2015-07-10T10:24:31Z"
"spotify:track:5CHLcctIaNnKigyZ365i0M","The Amazons","Mustard Pimp, ZE","The Amazons (Remixes) [feat. Ze]","1","1","238893","spotify:user:martenveldthuis","2015-07-10T10:26:31Z"
"spotify:track:5f6igUw1asUL4AGXSvgTW8","Levels - Skrillex Remix","Avicii, Skrillex","Levels (Remixes)","1","1","281146","spotify:user:martenveldthuis","2015-07-10T10:22:59Z"
"spotify:track:4OPTzExDmZTl5DWg7zEkGS","Sex On The Beach - Ibiza Radio Mix","T-Spoon","The Hit Collection","1","1","227506","spotify:user:martenveldthuis","2015-07-10T10:29:39Z"
"spotify:track:6R1hD9xyWfJcxVLsUnZYXg","Embrace","Pnau","PNAU","1","9","329773","spotify:user:cam_allen","2015-07-10T10:27:43Z"
"spotify:track:2GlxjNbG02jsx6jjkzzDNZ","Funky Kingston","Toots & The Maytals","Pressure Drop: The Best Of Toots & The Maytals","1","16","294013","spotify:user:cam_allen","2015-07-10T10:29:29Z"
"spotify:track:0b8PKDeFc2T5u9cRbLLv2r","We’re Going to Ibiza - Hitradio RMX","Vengaboys","Greatest Hits!","1","4","216360","spotify:user:martenveldthuis","2015-07-10T10:34:05Z"
"spotify:track:5rX6C5QVvvZB7XckETNych","All Summer Long","Kid Rock","Rock N Roll Jesus","1","3","297586","spotify:user:alexbowyer","2015-07-10T13:04:01Z"
"spotify:track:36dAYKthPstq3psRX0x8MG","Oxygene, Pt. 4","Jean-Michel Jarre","Oxygène","1","4","246893","spotify:user:martenveldthuis","2015-07-10T10:38:18Z"
"spotify:track:23QvUEVePFN0v7MWsI59O4","Mermaid","Train","California 37","1","8","196933","spotify:user:becky1505","2015-07-10T10:45:06Z"
"spotify:track:2UKYMN7VnsQo40n0qCt6Sa","Porcelain","Moby","Play & Play: B Sides","1","3","241173","spotify:user:becky1505","2015-07-10T10:45:34Z"
"spotify:track:5vGEdM7LvbgMypJkILhQ4p","Dog Days Are Over","Florence + The Machine","Between Two Lungs","1","1","252818","spotify:user:becky1505","2015-07-10T10:46:49Z"
"spotify:track:5g7vEvbHHuLtWDBY7D8wYV","Everybody's Gonna Be Happy - Non-LP Version","Queens of the Stone Age","Songs For The Deaf (UK Version)","1","16","155613","spotify:user:s1mo80","2015-07-10T10:48:31Z"
"spotify:track:2BeFYfKuc0AZGhbeVY78ep","Hot Hot Hot","Buster Poindexter And His Banshees Of Blue","Buster Poindexter","1","3","250000","spotify:user:becky1505","2015-07-10T10:49:09Z"
"spotify:track:5cDS0AxJMZkAHjuwfUomJI","Summer Breeze","Type O Negative","Bloody Kisses","1","6","289240","spotify:user:s1mo80","2015-07-10T10:49:20Z"
"spotify:track:4Y4Gd3ty8uut6Qw43c7yJc","(Sittin' On) The Dock Of The Bay","Otis Redding","Dock Of The Bay","1","1","162213","spotify:user:becky1505","2015-07-10T10:51:40Z"
"spotify:track:295WZ1UJn67ZaiQMWrSkys","Little Numbers","BOY","Mutual Friends","1","4","220040","spotify:user:1141461025","2015-07-10T10:55:58Z"
