﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2mHWjchw9pqHBvHh7iKoco","Bloodstream","Ed Sheeran","x (Wembley Edition)","1","7","300253","spotify:user:becky1505","2015-12-04T11:57:41Z"
"spotify:track:3aKJVWH2QOsaMtiCLxYHZX","Lake Of Fire","Nirvana","MTV Unplugged In New York","1","12","175906","spotify:user:alexbowyer","2015-12-04T11:55:35Z"
"spotify:track:0TVDr7WHHQeeRrNOwO82xJ","Common People - Full Length Version; Album Version","Pulp","Different Class","1","3","351693","spotify:user:alexbowyer","2015-12-04T11:56:13Z"
"spotify:track:7HrzErXq3TsKOY1gmdIShB","The River","Bruce Springsteen","The River","1","11","301546","spotify:user:becky1505","2015-12-04T11:59:50Z"
"spotify:track:0WYsZQBSAn0p0nRGEs0oXV","Dirty Laundry","Don Henley","I Can't Stand Still","1","6","336800","spotify:user:becky1505","2015-12-04T12:01:07Z"
"spotify:track:3g3mwMTXWKQgVHdME0ah4o","WILD","Troye Sivan","Blue Neighbourhood (Deluxe)","1","1","227871","spotify:user:becky1505","2015-12-04T12:01:46Z"
"spotify:track:3gNKfAMkoNbGyRYEj2YpF7","Lemons","Woodlock","Lemons - EP","1","2","215601","spotify:user:becky1505","2015-12-04T12:02:41Z"
"spotify:track:2Heh0PiDG6F9fUHID8XV0Z","Warriors","Imagine Dragons","Smoke + Mirrors (Deluxe)","1","18","171039","spotify:user:alexbowyer","2015-12-04T12:16:39Z"
"spotify:track:3ZE3wv8V3w2T2f7nOCjV0N","Life On Mars? - 2015 Remastered Version","David Bowie","Hunky Dory (2015 Remastered Version)","1","4","235986","spotify:user:alexbowyer","2015-12-04T12:16:59Z"
"spotify:track:03CHLRd9zX9fQtpuMY2TwF","A Hazy Shade Of Winter","Simon & Garfunkel","The Essential Simon & Garfunkel","1","20","137733","spotify:user:alexbowyer","2015-12-04T12:41:37Z"
"spotify:track:4q1VulxPSfvFtgHx25FlvV","Pictures Of Me","Elliott Smith","Either/Or","1","5","226826","spotify:user:eatyourgreens","2015-12-04T12:37:06Z"
"spotify:track:0ZKwuHVTC2My6lX48r912g","Downtown Train","Tom Waits","Rain Dogs","1","17","230000","spotify:user:eatyourgreens","2015-12-04T12:40:31Z"
"spotify:track:4M3Lxm1XBJrfLGBWZjqTM7","Ghosts","Japan","Exorcising Ghosts","1","8","272600","spotify:user:eatyourgreens","2015-12-04T12:43:46Z"
"spotify:track:0DtjLSIbyAZP81hsWN5dOq","She’s In Parties","Bauhaus","Burning From The Inside","1","1","346200","spotify:user:eatyourgreens","2015-12-04T12:44:11Z"
"spotify:track:3NjnWI6PmSij8hooTfhNrC","Just A Man","Faith No More","King For a Day, Fool For a Lifetime","1","14","336200","spotify:user:eatyourgreens","2015-12-04T12:45:20Z"
"spotify:track:0jCV2bpWDh8ALcEDfQgEoH","All Things To All Men","The Cinematic Orchestra feat. Roots Manuva","Gilles Peterson: Worldwide - A Celebration of his Syndicated Radio Show","1","2","661078","spotify:user:cam_allen","2015-12-04T13:04:12Z"
"spotify:track:3Cu5I8pTMLKPjJhLgHeTLq","List Of Demands (Reparations)","Saul Williams","Saul Williams","1","5","198400","spotify:user:cam_allen","2015-12-04T13:05:44Z"
"spotify:track:113VT0dXCsqDAAfe8JQ2xm","Grace","Jeff Buckley","Grace (Legacy Edition)","1","2","322146","spotify:user:cam_allen","2015-12-04T13:05:58Z"
"spotify:track:3dkkIvnbUkLsAn6v4D233G","Smoke Trails","Jackie Onassis","Holiday EP","1","1","205320","spotify:user:cam_allen","2015-12-04T13:07:29Z"
"spotify:track:30oTS7bm0aH3p7lqjEIu8q","Full Clip","Gang Starr","Full Clip: A Decade Of Gang Starr","1","2","216595","spotify:user:cam_allen","2015-12-04T13:08:17Z"
"spotify:track:5OLjhk2db14wAFMmWjrxGw","Frank Sinatra","Cake","Fashion Nugget","1","1","241026","spotify:user:cmk82","2015-12-04T13:08:56Z"
"spotify:track:0g10ndCuaKKaDqUa7gKZMV","Valley Winter Song","Fountains Of Wayne","Welcome Interstate Managers","1","6","214960","spotify:user:cmk82","2015-12-04T13:12:25Z"
"spotify:track:4GiVcDqNQI0fc0yYuRGH9m","Inside Out","Eve 6","Eve 6","1","2","219466","spotify:user:cmk82","2015-12-04T13:14:47Z"
"spotify:track:0mzM24XrUGpqM6yJ1pLvoP","Zips","T.M.Revolution","GEISHA BOY","1","4","245600","spotify:user:cmk82","2015-12-04T13:18:22Z"
"spotify:track:5anCkDvJ17aznvK5TED5uo","Hail to the King","Avenged Sevenfold","Hail to the King","1","2","304880","spotify:user:cmk82","2015-12-04T13:20:46Z"
"spotify:track:6hLqEJg2GnnDG4W0Y64hyD","Cats In The Cradle (45 Version)","Harry Chapin","Cat's In The Cradle / Vacancy [Digital 45]","1","1","212405","spotify:user:215iyqxnackx5ekss5adqd73a","2015-12-04T14:57:59Z"
"spotify:track:2udGjDmpK1dH9VGyw7nrei","Cocaine","Eric Clapton","Slowhand 35th Anniversary","1","1","221640","spotify:user:215iyqxnackx5ekss5adqd73a","2015-12-04T14:59:06Z"
"spotify:track:06TY7FCbeT7Lu39oZ0IEsN","Tom Sawyer","Rush","Moving Pictures (2011 Remaster)","1","1","276828","spotify:user:215iyqxnackx5ekss5adqd73a","2015-12-04T14:59:23Z"
"spotify:track:2nVHqZbOGkKWzlcy1aMbE7","Kashmir","Led Zeppelin","Physical Graffiti","1","6","508200","spotify:user:215iyqxnackx5ekss5adqd73a","2015-12-04T15:00:02Z"
"spotify:track:12qZHAeOyTf93YAWvGDTat","All The Small Things","blink-182","Enema Of The State","1","8","168000","spotify:user:215iyqxnackx5ekss5adqd73a","2015-12-04T15:00:26Z"
"spotify:track:078e7tliXZGaOMtcp4OAH3","The Brews","NOFX","Punk In Drublic","1","8","160706","spotify:user:trinity3infinity","2015-12-04T15:32:17Z"
"spotify:track:5NKiiTSqoy7H4dxw8ig5nD","B-R-[x]-A-N - feat. Bryan North of Xuberx","The Gothsicles","Industrialites & Magic","1","2","260453","spotify:user:trinity3infinity","2015-12-04T15:46:47Z"
"spotify:track:0oks4FnzhNp5QPTZtoet7c","Giorgio by Moroder","Daft Punk","Random Access Memories","1","3","544626","spotify:user:trinity3infinity","2015-12-04T15:56:43Z"
"spotify:track:6lafLpHZltJUHd5J49R5Vx","Torturing James Hetfield","Chumbawamba","ABCDEFG","1","6","137680","spotify:user:trinity3infinity","2015-12-04T15:52:39Z"
"spotify:track:58s6EuEYJdlb0kO7awm3Vp","True Survivor - From "Kung Fury"","David Hasselhoff","True Survivor (From "Kung Fury")","1","1","220177","spotify:user:trinity3infinity","2015-12-04T15:56:50Z"
"spotify:track:7fXyuQqEBwpKtCa8PomO7B","Skinny Love","Bon Iver","For Emma, Forever Ago","1","3","238520","spotify:user:mrniaboc","2015-12-04T17:58:27Z"
