﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3ffWiaSDrpB8IKFZcLwNOt","Chemistry","Semisonic","All About Chemistry (UK Version)","1","1","250800","spotify:user:cmk82","2015-11-13T13:32:16Z"
"spotify:track:4R6Yt1a8WR5lHzB8CfoJdX","Still Alive","Aperture Science Psychoacoustic Laboratories","Portal 2: Songs to Test By (Collectors Edition)","4","12","177212","spotify:user:alexbowyer","2015-11-13T13:32:32Z"
"spotify:track:7ta31uYVAFjkfCKWs89ojr","Onward to the Edge","Symphony of Science, Neil deGrasse Tyson, Brian Cox, Carolyn Porco","Onward to the Edge","1","1","216715","spotify:user:alexbowyer","2015-11-13T13:34:42Z"
"spotify:track:4e5XPD3qh9miordZiBf5jp","Mathematics","Little Boots","Hands (Standard DMD)","1","8","205773","spotify:user:alexbowyer","2015-11-13T13:35:36Z"
"spotify:track:2IPwr50ilaXVjktf32t3bx","Secrets From The Future","MC Frontalot","Secrets From The Future","1","1","290093","spotify:user:cmk82","2015-11-13T13:42:58Z"
"spotify:track:6tKEKKx2FV8CLjqNSWXE1F","Science","System of a Down","Toxicity","1","10","162666","spotify:user:mrniaboc","2015-11-13T14:19:23Z"
"spotify:track:4ivYk74zU0VGCG2PSwTv7N","Lesson 6: The Lecture","Jurassic 5","J 5 (Deluxe Edition)","1","4","332800","spotify:user:mrniaboc","2015-11-13T14:20:35Z"
"spotify:track:4kO7mrAPfqIrsKwUOK5BFx","Midnight City","M83","Hurry Up, We're Dreaming","1","2","243960","spotify:user:mrniaboc","2015-11-13T15:10:52Z"
"spotify:track:6sxcZ68Z48VYI0GUWzr8Ba","Why Does the Sun Really Shine?","They Might Be Giants","At Large","1","3","119666","spotify:user:cmk82","2015-11-13T15:19:14Z"
"spotify:track:3fnMCmSqxy0nwEAla1XvyG","Boy vs Bacteria","Boy vs Bacteria","Waste No Sound","1","2","144123","spotify:user:trinity3infinity","2015-11-13T15:15:49Z"
"spotify:track:7FF8eLc4TXVAhCzJBopcEJ","Lobachevsky","Tom Lehrer","Be Prepared, It's Tom Lehrer","1","4","187846","spotify:user:alexbowyer","2015-11-13T15:16:08Z"
"spotify:track:6VvIHXPCA5F8IEpqoaxdPA","Stuck to You","Josh Ritter","Josh Ritter","1","13","129160","spotify:user:1242232975","2015-11-13T15:16:53Z"
"spotify:track:6bDRVbdZEyBnmOX0Yjh5rf","Pocket Calculator - 2009 Remastered Version","Kraftwerk","Computer World (2009 Remastered Version)","1","2","296800","spotify:user:trinity3infinity","2015-11-13T15:31:00Z"
"spotify:track:6fMx6SbHxR3F6cRwU1sbW6","Unstoppable Force","The Doubleclicks","Dimetrodon","1","2","193133","spotify:user:trinity3infinity","2015-11-13T15:33:40Z"
"spotify:track:4iLG33TT4HaVILLC0q4rEn","Rest My Chemistry","Interpol","Our Love To Admire","1","8","300506","spotify:user:mrniaboc","2015-11-13T16:10:02Z"
"spotify:track:6hqMeptLLAXr22tCGoxKXV","Scale of the Universe","Dave Lens, Vi Hart","Scale of the Universe (feat. Vi Hart)","1","1","253714","spotify:user:alexbowyer","2015-11-13T16:02:02Z"
"spotify:track:3JPXALETAvVEdj6kZU6xkx","Storm","Tim Minchin","Ready for This?","1","12","585080","spotify:user:trinity3infinity","2015-11-13T15:38:47Z"
"spotify:track:6HYf9ZEZKuxy581QVmYA6c","She Blinded Me With Science","Thomas Dolby","The Golden Age Of Wireless","1","1","222693","spotify:user:trinity3infinity","2015-11-13T16:23:25Z"
"spotify:track:2RgkULYzilN6HQiqPlnJMj","Imitosis","Andrew Bird","Armchair Apocrypha","1","2","240933","spotify:user:irregulargalaxies","2015-11-13T16:50:11Z"
"spotify:track:4foHrLnu7mtWV0DMLimH9p","Protons, Neutrons, Electrons","The Cat Empire","Two Shoes","1","9","284293","spotify:user:irregulargalaxies","2015-11-13T16:48:49Z"
"spotify:track:1EqqbmbYtd2H9EIqooAI0X","Dimitri Mendeleev","Astronautalis","This Is Our Science","1","5","217400","spotify:user:irregulargalaxies","2015-11-13T16:49:02Z"
"spotify:track:71s6YcP8fXIUMLcK2tVNDi","String Theory","Doomtree","No Kings","1","8","181066","spotify:user:irregulargalaxies","2015-11-13T16:49:18Z"
"spotify:track:7k5Yq1u7BjrhlmX13cyf0m","Spectrum","Florence + The Machine","Ceremonials (Deluxe Edition)","1","10","311613","spotify:user:irregulargalaxies","2015-11-13T16:49:33Z"
"spotify:track:74auP7ZthRv4hMNL1MYidm","F=GmM(oon)r2","Man Or Astro-Man?","Your Weight on the Moon","1","6","137133","spotify:user:eatyourgreens","2015-11-13T16:53:56Z"
"spotify:track:675oWcKpFdMpCKUZNUDiLK","Better Living Through Chemistry","Queens of the Stone Age","Rated R - Deluxe Edition","1","5","349200","spotify:user:eatyourgreens","2015-11-13T16:56:12Z"
"spotify:track:3LRGJ97WvYoD99lDgtcIFJ","The Elements (Music By Sir Arthur Sullivan)","Tom Lehrer","More Of Tom Lehrer","1","4","86453","spotify:user:1264248857","2015-11-13T16:57:53Z"
"spotify:track:2EjxB8p1SSnHt3wB77kR8S","Science Rocks!","Rock Chick & Science Geek","Science Rocks!","1","3","134160","spotify:user:1264248857","2015-11-13T16:59:16Z"
"spotify:track:5kOvRdxsmmMx52tDrOFWAF","Genetic Engineering","X-Ray Spex","Germ Free Adolescents (Extended Version)","1","7","166066","spotify:user:eatyourgreens","2015-11-13T17:05:21Z"
"spotify:track:2HCVlm7vnKGX8fpyUWqJwi","Places Named After Numbers","Frank Black","Frank Black","1","5","173106","spotify:user:eatyourgreens","2015-11-13T17:07:17Z"
"spotify:track:6rDvFmsPFVRkCp734s0tiR","Space Manatee","Heavenly","Operation Heavenly","1","3","223426","spotify:user:eatyourgreens","2015-11-13T17:13:15Z"
"spotify:track:2Cmth2GiA4UsABtEvYsCM1","The New Periodic Table Song","AsapSCIENCE","The New Periodic Table Song","1","1","169255","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-11-16T11:19:03Z"
"spotify:track:7s91gb6uV5PPDq6muq6z9g","Big Bang Theory Theme","Barenaked Ladies","Big Bang Theory Theme","1","1","105234","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-11-16T11:23:33Z"
