﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4Wrc3Jz4POj0ibPj5iuq0r","Just Dropped In (To See What Condition My Condition Was In)","The First Edition","The First Edition","1","2","201213","spotify:user:12184019594","2016-02-19T17:17:57Z"
"spotify:track:2SWBfqj1FrS8t8z56G55rP","I Got You Babe","Sonny & Cher","The Beat Goes On: Best Of","1","4","193840","spotify:user:12184019594","2016-02-19T17:18:28Z"
"spotify:track:5qz5eX8HIWfMGuaPCdI086","Injection (From "Mission: Impossible II")","London Music Works, Francesca Genco","The Best of Hans Zimmer","2","1","293413","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-23T11:15:31Z"
"spotify:track:7jnEVqyvscIaGLsJ8ezkEV","Mhysa","Ramin Djawadi","Game Of Thrones (Music from the HBO® Series) Season 3","1","18","234933","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-23T11:16:52Z"
"spotify:track:0gSEyG7pOFuHM05433EibX","Into The West","Annie Lennox","Lord Of The Rings 3-The Return Of The King (U.S. Version-Jewelcase)","1","19","347600","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-23T11:20:44Z"
"spotify:track:6hVCbm0GUwlQjuBv3oBgqn","Gabriels Oboe - From "The Mission"","André Rieu, Johann Strauss Orchestra","Gabriels Oboe (From "The Mission")","1","1","281266","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-23T11:20:56Z"
"spotify:track:7MGFhIe9CBI5baTwLMj7iE","A Gift Of A Thistle","James Horner, London Symphony Orchestra","Braveheart - Original Motion Picture Soundtrack","1","2","97666","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-23T11:23:15Z"
"spotify:track:2gpjRE4SIGX3VbR83zSdoX","Stand Up - Kick Ass film score version","The Prodigy","Kick-Ass: The Score","1","2","212346","spotify:user:cmk82","2016-02-24T10:47:37Z"
"spotify:track:4IX9XXY7GucsPmV3nhmTzW","Mad World - From Donnie Darko","Movie Sounds Unlimited","Greatest Movie Themes: 2000's","1","50","181000","spotify:user:cmk82","2016-02-24T10:53:38Z"
"spotify:track:3IRYrM9MVI79zHkWoiulnV","Rey's Theme","John Williams","Star Wars: The Force Awakens (Original Motion Picture Soundtrack)","1","6","191066","spotify:user:cmk82","2016-02-24T11:00:36Z"
"spotify:track:2u2McJSgHM5iHyOLSwWySb","Brand New Day","Neil Patrick Harris","Dr. Horrible's Sing-Along Blog (Motion Picture Soundtrack)","1","9","109704","spotify:user:cmk82","2016-02-24T11:29:32Z"
"spotify:track:4HHIVS7mHAXqXVebo3k5Um","You Know My Name - From "Casino Royale" Soundtrack","Chris Cornell","Carry On (International Version)","1","14","240120","spotify:user:cmk82","2016-02-24T11:46:04Z"
"spotify:track:1Hc9rfFRsUE8nyKDnyXg7f","American Beauty","Thomas Newman","American Beauty (Soundtrack)","1","8","187360","spotify:user:alexbowyer","2016-02-26T11:25:26Z"
"spotify:track:72VjtouKhCbaBol2e7tsaQ","Theme From Jurassic Park - Jurassic Park/Soundtrack Version","John Williams","Jurassic Park (Soundtrack)","1","2","207426","spotify:user:alexbowyer","2016-02-26T11:29:04Z"
"spotify:track:2UZ1CyjRcylsOTv1DUOxTE","In the House - In a Heartbeat (From "28 Days Later")","London Music Works","Music from Sunshine & 28 Days Later","1","2","261893","spotify:user:alexbowyer","2016-02-26T11:30:13Z"
"spotify:track:0tHOTQBn2M4CD2dcyHivth","Burn","The Cure","The Crow Original Motion Picture Soundtrack","1","1","398933","spotify:user:alexbowyer","2016-02-26T11:32:45Z"
"spotify:track:1rJalHUpS9b3gDmgsaUSg2","People Are Strange","Echo & the Bunnymen","The Best of Echo & The Bunnymen","1","11","218346","spotify:user:alexbowyer","2016-02-26T11:33:17Z"
