﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7aHRctaQ7vjxVTVmY8OhAA","We Built This City","Starship","Knee Deep In The Hoopla","1","1","296080","spotify:user:becky1505","2016-03-11T11:21:40Z"
"spotify:track:0rrIBPtZROY1eXwqNRd50I","The Sun Always Shines On TV","a-ha","25","1","3","307960","spotify:user:alexbowyer","2016-03-11T11:25:56Z"
"spotify:track:3HnqpxXpizCRADKCU78cLk","Tainted Love","Soft Cell","Non Stop Erotic Cabaret (Deluxe Edition)","1","2","153880","spotify:user:alexbowyer","2016-03-11T11:27:59Z"
"spotify:track:7g26UnFiNn2vdZ6Se9QbLi","Leave A Light On","Belinda Carlisle","This Is... 1989","1","3","255880","spotify:user:alexbowyer","2016-03-11T11:28:29Z"
"spotify:track:3CKLPDN1AIOYa7QPpy6oDH","Cars","Gary Numan","Premier Hits","1","18","235466","spotify:user:alexbowyer","2016-03-11T11:29:49Z"
"spotify:track:3v7Hpshu7Lppgw8kSsy5ly","Livin' On A Prayer","Bon Jovi","Slippery When Wet (Remastered)","1","3","249293","spotify:user:alexbowyer","2016-03-11T11:33:29Z"
"spotify:track:48cEn8VF0sDrpvjUaaCCcu","Oblivious","Aztec Camera","High Land, Hard Rain","1","1","190773","spotify:user:eatyourgreens","2016-03-11T11:24:00Z"
"spotify:track:6aYXSH9JZrD30Av2KlAOMY","2 Minutes To Midnight - 1998 Remastered Version","Iron Maiden","Powerslave","1","2","359760","spotify:user:eatyourgreens","2016-03-11T11:25:55Z"
"spotify:track:5XcZRgJv3zMhTqCyESjQrF","Poison","Alice Cooper","Trash","1","1","269626","spotify:user:eatyourgreens","2016-03-11T11:27:57Z"
"spotify:track:4ReyTz0y3TGkX48wO3Llot","Epic","Faith No More","The Real Thing","1","2","293653","spotify:user:eatyourgreens","2016-03-11T11:29:43Z"
"spotify:track:0TF3F5Lw5apoD1zvR8LikO","Jessie's Girl","Rick Springfield","The Best Of Rick Springfield","1","1","192866","spotify:user:becky1505","2016-03-11T11:24:32Z"
"spotify:track:4UB3TaEGEY9WoOpxYNMgy4","The Safety Dance","Men Without Hats","The Safety Dance","1","1","164866","spotify:user:becky1505","2016-03-11T11:25:24Z"
"spotify:track:15ob9SMGLWrexuPuyuMjKl","Gloria","Laura Branigan","The Best Of Branigan","1","13","291906","spotify:user:becky1505","2016-03-11T12:44:40Z"
"spotify:track:0vOkmmJEtjuFZDzrQSFzEE","Hit Me With Your Best Shot","Pat Benatar","Crimes Of Passion","1","4","171266","spotify:user:becky1505","2016-03-11T11:28:41Z"
"spotify:track:20goDx14UZviYtCPtLbqvs","Lucretia My Reflection - Vinyl Version","Sisters Of Mercy","Floodland","1","3","295250","spotify:user:eatyourgreens","2016-03-11T11:38:02Z"
"spotify:track:6yReCRYrxHFJafLigwZwkG","Fight Fire With Fire","Metallica","Ride The Lightning","1","1","285000","spotify:user:s1mo80","2016-03-11T12:01:51Z"
"spotify:track:38EfjnoUNHt7gpOMCQIbzr","Don't Burn the Witch","Venom","Black Metal","1","10","197906","spotify:user:s1mo80","2016-03-11T12:04:01Z"
"spotify:track:7C2z2Lx8aRHNE0phCH2LE9","You Suffer","Napalm Death","Scum (Full Dynamic Range 2012 Edition)","1","12","6333","spotify:user:s1mo80","2016-03-11T12:04:52Z"
"spotify:track:2RaA6kIcvomt77qlIgGhCT","Breaking the Law","Judas Priest","British Steel","1","3","153840","spotify:user:s1mo80","2016-03-11T12:06:04Z"
"spotify:track:5RS9QZRfr7vqQRT6G9e9SD","Phantom Of The Opera - 1998 Remastered Version","Iron Maiden","Iron Maiden (1998 Remastered Edition)","1","5","427973","spotify:user:s1mo80","2016-03-11T12:07:53Z"
"spotify:track:68OKGv6gxjAXEQVhLXfbEV","Just Can't Get Enough","Depeche Mode","Live in Berlin Soundtrack","2","7","363520","spotify:user:116001551","2016-03-11T14:14:04Z"
"spotify:track:6HA97v4wEGQ5TUClRM0XLc","99 Luftballons","Nena","99 Luftballons","1","11","233000","spotify:user:116001551","2016-03-11T14:16:11Z"
"spotify:track:11E4x7aUhIZYTSpxEcZTZu","West End Girls","Pet Shop Boys","Best of Pop Volume 2","1","1","292306","spotify:user:116001551","2016-03-11T14:16:54Z"
"spotify:track:5uzNa0SBGOe5pPnstWHMCt","Come On Eileen","Dexys Midnight Runners","Too Rye Ay (Deluxe Edition)","1","10","273720","spotify:user:116001551","2016-03-11T14:18:41Z"
"spotify:track:6JEK0CvvjDjjMUBFoXShNZ","Never Gonna Give You Up","Rick Astley","The Best Of","1","1","213453","spotify:user:116001551","2016-03-11T14:36:35Z"
