﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:12sX0xLZ6CGzJb9QhtLtUm","It's Caper Time (The Self Preservation Society)","Quincy Jones","The Italian Job (Original Motion Picture Soundtrack)","1","7","193026","spotify:user:eatyourgreens","2015-12-07T16:17:22Z"
"spotify:track:4Kvzy1C8wqQ6iROpx9b1hS","That's Entertainment - Remastered","The Jam","Sound Affects (Deluxe Edition)","1","6","216266","spotify:user:eatyourgreens","2015-12-07T16:23:04Z"
"spotify:track:122g48MMCRVecT5b3DUZOO","Lazy Sunday","Small Faces","Small Faces: The Singles Collection","4","1","185360","spotify:user:eatyourgreens","2015-12-07T16:26:23Z"
"spotify:track:5Dz2OeNk8HTZncOoFS9ASp","Have A Cuppa Tea","The Kinks","Muswell Hillbillies (Reissue)","1","8","223093","spotify:user:eatyourgreens","2015-12-07T16:28:56Z"
"spotify:track:7hpqbNRHs7S2kE9HGko6PS","Country House - 2012 Remastered Version","Blur","The Great Escape","1","2","236960","spotify:user:eatyourgreens","2015-12-07T16:30:53Z"
"spotify:track:5xMAMaVbW3tkjXTmSUBPTd","Common People - Full Length Version; Album Version","Pulp","Hits (International version)","1","5","350640","spotify:user:alexbowyer","2015-12-07T21:44:04Z"
"spotify:track:312A8WfROSLvZbMDHBUPDp","Fit But You Know It","The Streets","A Grand Don't Come For Free","1","7","253466","spotify:user:alexbowyer","2015-12-07T21:44:27Z"
"spotify:track:0Dl8cdttKM7Yd9e1GJndLo","God Save the Queen (Trailer Music from the Video Game "Zombie U")","Ronnie Oates","God Save the Queen (Trailer Music from the Video Game "Zombie U") - Single","1","1","134021","spotify:user:alexbowyer","2015-12-07T21:45:08Z"
"spotify:track:0Pt4AtdCOz25RcCWMSfnTn","When I'm Cleaning Windows","George Formby","George Formby","1","1","173413","spotify:user:alexbowyer","2015-12-07T21:48:12Z"
"spotify:track:78CRTlZMXBt4MdidOvXExo","The Village Green Preservation Society - Live at The Playhouse Theatre, 1968","The Kinks","BBC Sessions (1964-1977)","1","21","172746","spotify:user:116001551","2015-12-08T08:46:28Z"
"spotify:track:6dORMC8Gq7Vf7XuMwWMr37","Reasons To Be Cheerful (Part 3)","Ian Dury, The Blockheads","Sex&Drugs&Rock&Roll - The Essential Collection","1","3","284773","spotify:user:116001551","2015-12-08T08:46:43Z"
"spotify:track:1aQZJlD0KtNgZBkC74mTkd","This Is A Low","Blur","Blur: The Best Of","1","16","300693","spotify:user:116001551","2015-12-08T08:47:02Z"
"spotify:track:59FEHRg67km9t856Wt8e5C","The Lost Art Of Conversation","The Divine Comedy","Bang Goes The Knighthood","1","8","241426","spotify:user:116001551","2015-12-08T08:48:10Z"
"spotify:track:6QN0JoTCJktAjVbikvUva2","Elvis Impersonator: Blackpool Pier","Manic Street Preachers","Everything Must Go","1","1","209400","spotify:user:116001551","2015-12-08T08:48:45Z"
"spotify:track:124Y9LPRCAz3q2OP0iCvcJ","London Calling","The Clash","London Calling (Legacy Edition)","1","1","198716","spotify:user:trinity3infinity","2015-12-08T11:51:09Z"
"spotify:track:7BWXqx8cIiSAyc4kLt22PX","Stonehenge","Spinal Tap","This Is Spinal Tap (Soundtrack)","1","9","274973","spotify:user:12128106177","2015-12-08T11:52:46Z"
"spotify:track:3LoDeIbiR12sAznmpNEmKA","Anarchy In The U.K.","Sex Pistols","Never Mind The Bollocks, Here's The Sex Pistols","1","8","211973","spotify:user:trinity3infinity","2015-12-08T12:00:30Z"
"spotify:track:72Z17vmmeQKAg8bptWvpVG","Space Oddity - 2015 Remastered Version","David Bowie","David Bowie (aka Space Oddity) [2015 Remastered Version]","1","1","318813","spotify:user:trinity3infinity","2015-12-08T12:02:31Z"
"spotify:track:7hQJA50XrCWABAu5v6QZ4i","Don't Stop Me Now - Remastered 2011","Queen","Jazz (Deluxe Remastered Version)","1","12","209413","spotify:user:trinity3infinity","2015-12-08T12:05:02Z"
"spotify:track:4sy45X8Jo15DxjDDpDkInF","Blue Monday","New Order","Singles (US format)","1","5","449493","spotify:user:trinity3infinity","2015-12-08T12:05:44Z"
"spotify:track:5wj4E6IsrVtn8IBJQOd0Cl","Wonderwall - Remastered","Oasis","(What's The Story) Morning Glory? (Deluxe Edition) [Remastered]","1","3","258732","spotify:user:jordan-genus-and-species","2015-12-08T12:55:15Z"
"spotify:track:5qGwqO0lkbBXw4xNfzT7SF","Spice Up Your Life","Spice Girls","Spiceworld","1","1","173666","spotify:user:jordan-genus-and-species","2015-12-08T12:55:50Z"
"spotify:track:3Ba5TxK44yUIco7pNvePXW","I Am The Very Model Of A Modern Major-General","The D'Oyly Carte Opera Company","The Very Best of Gilbert and Sullivan: Music from The Gondoliers, The Pirates of Penzance, The Mikado, The Yeomen of the Guard, Iolanthe...","1","14","173894","spotify:user:1242232975","2015-12-08T13:36:41Z"
"spotify:track:589AelScFm0FYQ4VG1biJi","The James Bond Theme","John Barry","The Music Of John Barry","1","12","173093","spotify:user:irregulargalaxies","2015-12-08T20:38:20Z"
