﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0rJxpw83QbEURYkYda9dYs","Pocketful of Sunshine","The CDM Chartbreakers","20 Summer Hits 2008","1","8","200000","spotify:user:itsravenous","2016-02-26T10:38:45Z"
"spotify:track:2SUpC3UgKwLVOS2FtZif9N","Carry on Wayward Son","Kansas","The Essential Kansas","1","1","322093","spotify:user:itsravenous","2016-02-26T10:39:50Z"
"spotify:track:5Fm2FYQzlYYacTscqUwQtY","L.I.F.E.G.O.E.S.O.N.","Noah And The Whale","L.I.F.E.G.O.E.S.O.N.","1","1","226653","spotify:user:becky1505","2016-02-26T10:40:23Z"
"spotify:track:37x0jGGt2DmpGSz6AsVePq","Indifference (Remastered)","Pearl Jam","Vs.","1","12","302253","spotify:user:cam_allen","2016-02-26T10:43:21Z"
"spotify:track:1zf8Xmj66XRiI6Etw2Ddu7","Don't Rain On My Parade","Barbra Streisand","Funny Girl - Original Soundtrack Recording","1","9","164573","spotify:user:becky1505","2016-02-26T10:43:57Z"
"spotify:track:2RVCkAsopqqwKHCKKtHVYP","Get By","Talib Kweli","Quality (Explicit Version)","1","3","227426","spotify:user:cam_allen","2016-02-26T10:45:18Z"
"spotify:track:2M1Qc1mGSI1IYtmJzQtfPq","This Year","The Mountain Goats","The Sunset Tree","1","3","232893","spotify:user:1264248857","2016-02-26T13:29:44Z"
"spotify:track:6ADheLGlAnDXLeWUTn13V8","Not Giving In - feat. John Newman & Alex Clare","Rudimental, John Newman, Alex Clare","Home (Deluxe Edition)","1","9","239733","spotify:user:cam_allen","2016-02-26T10:50:17Z"
"spotify:track:0UBUnp3ggZivpFWGQxoSok","Keep Your Head Up","Ben Howard","Every Kingdom (Deluxe Version)","1","7","264546","spotify:user:becky1505","2016-02-26T10:50:40Z"
"spotify:track:1Tk40VZ0LpBjlIEbATg5NA","The Will To Live","Ben Harper","The Will To Live","1","7","297400","spotify:user:cam_allen","2016-02-26T10:51:07Z"
"spotify:track:16ug6eopPlGD1BpXDNE3ed","This'll Be My Year","Train","California 37","1","1","210053","spotify:user:becky1505","2016-02-26T10:51:30Z"
"spotify:track:1KtVVUM6OkpyOsbVfbMybX","Don't Be So Hard On Yourself","Jess Glynne","I Cry When I Laugh","1","7","211460","spotify:user:becky1505","2016-02-26T10:56:27Z"
"spotify:track:3tR2nRGjeLaVvN4rkVMot6","As The World Turns","Blackalicious","Nia","1","16","283640","spotify:user:cam_allen","2016-02-26T10:59:54Z"
"spotify:track:5BkNCuxzzid0gz9sx3NNbX","My Silver Lining","First Aid Kit","Stay Gold","1","1","215493","spotify:user:mrniaboc","2016-02-26T11:15:43Z"
"spotify:track:7cv28LXcjAC3GsXbUvXKbX","I Will Survive","Gloria Gaynor","20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor","1","11","198066","spotify:user:1264248857","2016-02-26T13:31:17Z"
"spotify:track:6V7yGxrOJzlDfcQcLoKaZa","Don't Let the Bastards Wear You Down - Illegitimi Non Carborundum","The Killer Shrews","Jon Langford, Gary Lucas, Tony Maimone","1","11","225493","spotify:user:eatyourgreens","2016-02-26T11:19:25Z"
"spotify:track:6hTcuIQa0sxrrByu9wTD7s","Born to Run","Bruce Springsteen","Born To Run","1","5","269920","spotify:user:eatyourgreens","2016-02-26T11:19:46Z"
"spotify:track:0UvlZkkhT42hvbp28HjVbv","Social Living","Burning Spear","Social Living / Living Dub","1","2","169433","spotify:user:eatyourgreens","2016-02-26T11:22:13Z"
"spotify:track:0ymX1TnvBV0DeSRX9JFxi7","Rain Street","The Pogues","Hell's Ditch (Expanded)","1","7","241933","spotify:user:eatyourgreens","2016-02-26T11:23:05Z"
"spotify:track:0jnFDxgNhS156vu6roUVco","The Guns of Brixton","The Clash","London Calling","1","10","192440","spotify:user:eatyourgreens","2016-02-26T11:24:50Z"
"spotify:track:4Sqc0kPuZpfI0T2TZBu8JT","Grace Kelly","MIKA","Life In Cartoon Motion","1","1","187733","spotify:user:alexbowyer","2016-02-26T11:35:02Z"
"spotify:track:2yVYJ6OyM2iPLcXRErqXYD","Between Angels And Insects","Papa Roach","Infest","1","5","234466","spotify:user:alexbowyer","2016-02-26T11:35:52Z"
"spotify:track:3w5ks0rRV4Z98MKAqg3K0M","Run To The Water","Live","Best Of Live (Europe Version)","1","11","267306","spotify:user:alexbowyer","2016-02-26T11:39:29Z"
"spotify:track:5st5644IlBmKiiRE73UsoZ","Fuck You","Lily Allen","It's Not Me, It's You","1","8","219893","spotify:user:alexbowyer","2016-02-26T11:46:55Z"
"spotify:track:3fd1OhIk1kMNZGvETcuvIv","The Littlest Hobo - Maybe Tomorrow","London Music Works, Keith Ferreira","Maybe Tomorrow from The Littlest Hobo","1","1","159381","spotify:user:alexbowyer","2016-02-26T11:47:12Z"
"spotify:track:0d28khcov6AiegSCpG5TuT","Feel Good Inc","Gorillaz","Demon Days","1","6","222640","spotify:user:cmk82","2016-02-26T13:26:19Z"
"spotify:track:7edGUOJ1JzA9pmCYP4uchP","Recovery","Frank Turner","Tape Deck Heart (Deluxe Edition)","1","1","208053","spotify:user:trinity3infinity","2016-02-26T15:44:24Z"
"spotify:track:4PINSJIlBWsnVeveicq1S8","I'll Be Your Mirror","The Velvet Underground, Nico","The Velvet Underground & Nico 45th Anniversary","1","9","134040","spotify:user:1242232975","2016-02-26T15:54:15Z"
"spotify:track:4REBFPIZGxcFeaPjTz5P24","Confessions Of A Futon-Revolutionist","The Weakerthans","Fallow","1","3","135133","spotify:user:trinity3infinity","2016-02-26T16:17:56Z"
"spotify:track:2GVqcCdFuiiN7GxA6zP2Fx","Stay Positive","The Hold Steady","Stay Positive","1","8","178453","spotify:user:trinity3infinity","2016-02-26T16:21:51Z"
"spotify:track:5AqRl4cVxhxKKjf5HZNXH9","Genghis Khan - 1998 Remastered Version","Iron Maiden","Killers (1998 Remastered Edition)","1","5","189293","spotify:user:s1mo80","2016-02-26T16:19:58Z"
"spotify:track:16Aoo3Zd0s7ULgOKVK6xhB","Cygnus X-1 - Book II: Hemispheres","Rush","Hemispheres","1","1","1088066","spotify:user:s1mo80","2016-02-26T16:20:58Z"
"spotify:track:1XFSSbQ9fApWNXZMAKllb6","Take No Prisoners - 2004 Digital Remaster","Megadeth","Rust In Peace","1","3","206704","spotify:user:s1mo80","2016-02-26T16:22:34Z"
"spotify:track:05cTYmrpndJvgPpvt3Mtwv","This Mortal Coil","Carcass","Heartwork","1","6","229773","spotify:user:s1mo80","2016-02-26T16:23:34Z"
"spotify:track:1tmlOjLkTotUPUmbeHbSMV","Uroboric Forms","Cynic","Focus [Expanded Edition]","1","6","210120","spotify:user:s1mo80","2016-02-26T16:23:55Z"
"spotify:track:1mZpYgTHN7dzKBsQSrzVtP","You Can Do It","No Doubt","Tragic Kingdom","1","11","254906","spotify:user:trinity3infinity","2016-02-26T16:43:34Z"
"spotify:track:7hQJA50XrCWABAu5v6QZ4i","Don't Stop Me Now - Remastered 2011","Queen","Jazz (Deluxe Remastered Version)","1","12","209413","spotify:user:trinity3infinity","2016-02-26T16:46:04Z"
