﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6HHytHLXLX8QfWTtGfFSvH","Drop It Like It's Hot","Snoop Dogg, Pharrell Williams","R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version]","1","3","266066","spotify:user:mrniaboc","2015-11-06T13:34:08Z"
"spotify:track:3q3GlTG8nU35F4OxxFz8Rv","Bitch Please II","Eminem, Dr. Dre, Snoop Dogg, Xzibit, Nate Dogg","The Marshall Mathers LP (U.K. Only)","1","15","288266","spotify:user:mrniaboc","2015-11-06T13:35:08Z"
"spotify:track:20LxTsa6936zOlzTWqoPVt","The Next Episode","Dr. Dre, Snoop Dogg","2001 (Explicit Version)","1","11","161506","spotify:user:mrniaboc","2015-11-06T13:36:50Z"
"spotify:track:1wH3gTufXjfNIG7iu4PgX3","International (feat. Beenie Man)","Chali 2na, Beenie Man","Fish Outta Water","1","2","211666","spotify:user:mrniaboc","2015-11-06T13:48:26Z"
"spotify:track:1vBoAGHCyteNYVnODrBuLK","Chocolate Lovely","Amon Tobin","Supermodified","1","9","363706","spotify:user:cam_allen","2015-11-06T13:59:45Z"
"spotify:track:1KZwE9kZfljoGA7Hg9rqkR","Concrete & Clay","Jurassic 5","Quality Control","1","14","276360","spotify:user:cam_allen","2015-11-06T14:04:13Z"
"spotify:track:0hTbqeU894aZJWB2JXJLTV","Giving Up The Ghost","DJ Shadow","The Private Press (Limited Edition)","1","5","389320","spotify:user:cam_allen","2015-11-06T14:10:23Z"
"spotify:track:7Ky82BCI6KQmdcDwnUzNLq","Automatique","Blackalicious","The Craft","1","9","247600","spotify:user:cam_allen","2015-11-06T14:24:16Z"
"spotify:track:5rb9QrpfcKFHM1EUbSIurX","Yeah!","Usher, Lil Jon, Ludacris","Confessions","1","2","250373","spotify:user:trinity3infinity","2015-11-06T14:58:08Z"
"spotify:track:49FYlytm3dAAraYgpoJZux","Umbrella","Rihanna, JAY Z","Good Girl Gone Bad: Reloaded","1","1","275986","spotify:user:trinity3infinity","2015-11-06T14:58:25Z"
"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Hey Ya! - Radio Mix / Club Mix","OutKast","Speakerboxxx/The Love Below","2","9","235213","spotify:user:trinity3infinity","2015-11-06T15:00:46Z"
"spotify:track:3iDK8BAaBUatPR84gdfa9g","Such Great Heights","The Postal Service","Give Up","1","2","266346","spotify:user:trinity3infinity","2015-11-06T14:59:03Z"
"spotify:track:0iOSkIPY2YGqb2ACpWMWzC","Always","Rilo Kiley","Take Offs And Landings","1","11","240200","spotify:user:trinity3infinity","2015-11-06T14:59:35Z"
"spotify:track:44ETQCGE31ypmEc5ut3WMe","Cashout","Fugazi","The Argument","1","2","264920","spotify:user:eatyourgreens","2015-11-06T15:27:27Z"
"spotify:track:3Jy2YYu8hChcsjAbL84O2f","Tears Are in Your Eyes","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","8","275160","spotify:user:eatyourgreens","2015-11-06T15:30:52Z"
"spotify:track:3Q8HjyAS93U1dUXCYXHkDm","A Clear Line","Hot Water Music","A Flight and a Crash","1","6","194520","spotify:user:eatyourgreens","2015-11-06T15:36:44Z"
"spotify:track:42vzH3JXAcW0pFsUESPwmW","All Sincerity","Burning Airlines","Identikit","1","5","159866","spotify:user:eatyourgreens","2015-11-06T16:05:16Z"
"spotify:track:2dxjKgT0li4qBI3QwuN9Ih","Touch The Sky","Kanye West, Lupe Fiasco","Late Registration (Explicit Version)","1","3","235500","spotify:user:irregulargalaxies","2015-11-06T15:46:20Z"
"spotify:track:27L8sESb3KR79asDUBu8nW","Stacy's Mom","Fountains Of Wayne","Welcome Interstate Managers","1","3","197986","spotify:user:irregulargalaxies","2015-11-06T15:47:20Z"
"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Without Me","Eminem","The Eminem Show (Explicit Version)","1","10","290226","spotify:user:irregulargalaxies","2015-11-06T15:48:52Z"
"spotify:track:0d28khcov6AiegSCpG5TuT","Feel Good Inc","Gorillaz","Demon Days","1","6","222640","spotify:user:irregulargalaxies","2015-11-06T15:51:07Z"
