﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2C4oyCyHdu1S4q7Gih82vd","Blackbird","The Beatles Connection","Live In Concert","1","12","139893","spotify:user:1264248857","2015-11-20T14:02:18Z"
"spotify:track:4tYpYYoOI7WDxbCnPninwE","Black Cat","Janet Jackson","Rhythm Nation 1814","1","16","290573","spotify:user:1264248857","2015-11-20T14:02:39Z"
"spotify:track:1Xdhp215nsdETJ17AtC7ve","Paint It, Black","The Rolling Stones","Big Hits (High Tide and Green Grass) [UK]","1","2","202120","spotify:user:jordan-genus-and-species","2015-11-19T22:51:51Z"
"spotify:track:47gmoUrZV3w20JAnQOZMcO","Blue Suede Shoes","Elvis Presley","Elvis Presley","1","1","119200","spotify:user:jordan-genus-and-species","2015-11-19T22:53:00Z"
"spotify:track:56srmLWNnQcMI7LpzyCNgR","Brown Eyes","Destiny's Child","Love Songs","1","6","273866","spotify:user:jordan-genus-and-species","2015-11-19T22:53:32Z"
"spotify:track:4HnS7CZWjd8PTQZkh3E1ai","Blue Lips","Regina Spektor","Far","1","3","211773","spotify:user:215iyqxnackx5ekss5adqd73a","2015-11-19T22:57:59Z"
"spotify:track:5FgtdSf7I5lClThz2ptWvl","Blue (Da Ba Dee)","Eiffel 65","Europop","1","4","283747","spotify:user:215iyqxnackx5ekss5adqd73a","2015-11-19T22:58:17Z"
"spotify:track:5mYtpXrZZ1bbGJYDGC8I0Y","99 Red Balloons","Nena","99 Luftballons","1","1","284773","spotify:user:215iyqxnackx5ekss5adqd73a","2015-11-19T22:59:27Z"
"spotify:track:5ZS8rDF1FrYyhbZM99BPpn","Yellow Submarine","Ringo Starr","Ringo Live At Soundstage","1","12","237786","spotify:user:215iyqxnackx5ekss5adqd73a","2015-11-19T23:03:12Z"
"spotify:track:3yrSvpt2l1xhsV9Em88Pul","Brown Eyed Girl","Van Morrison","Blowin' Your Mind!","1","1","183306","spotify:user:215iyqxnackx5ekss5adqd73a","2015-11-19T23:05:06Z"
"spotify:track:1ETsYAsQ6LgwMm7oO4RU2H","Black Math","The White Stripes","Elephant","1","2","183893","spotify:user:jordan-genus-and-species","2015-11-19T22:56:51Z"
"spotify:track:6DKuepo9Spio7VmAiw0tZx","Greens and Blues","Pixies","Indie Cindy","1","2","226773","spotify:user:jordan-genus-and-species","2015-11-19T22:57:22Z"
"spotify:track:0x5Ql77PzlojCaiiOhW9mh","Red Light Indicates Doors Are Secured","Arctic Monkeys","Whatever People Say I Am, That's What I'm Not","1","8","145626","spotify:user:irregulargalaxies","2015-11-19T23:09:47Z"
"spotify:track:038A1NyyetJslykmlBKyGo","Golden Age","TV On The Radio","Dear Science","1","5","249693","spotify:user:irregulargalaxies","2015-11-19T23:19:15Z"
"spotify:track:7lu6fEzoGRFGIncBpdVekF","Man in the Long Black Coat","Mark Lanegan","I'm Not There (Music From The Motion Picture)","1","15","213773","spotify:user:irregulargalaxies","2015-11-19T23:13:23Z"
"spotify:track:50xYbcXV5byefGtIic6UYu","Mood Indigo","Nina Simone","Little Girl Blue (Remastered 2013)","1","1","240651","spotify:user:irregulargalaxies","2015-11-19T23:17:10Z"
"spotify:track:0Cqm4rlGZw9mUyzVAYHiVf","Chartreuse","Capital Cities","In A Tidal Wave Of Mystery (Deluxe Edition)","1","7","218807","spotify:user:irregulargalaxies","2015-11-19T23:14:11Z"
"spotify:track:1Q5kgpp4pmyGqPwNBzkSrw","Roadhouse Blues","The Doors","Morrison Hotel","1","1","243826","spotify:user:mrniaboc","2015-11-20T01:26:36Z"
"spotify:track:351LyEn9dxRxgkl28GwQtl","The Sky Was Pink - Holden Remix","Nathan Fake","The Sky Was Pink","1","3","570586","spotify:user:mrniaboc","2015-11-20T01:27:11Z"
"spotify:track:2L0qNoZ7lti4mfuvVewZHU","Red For Love","Grant Miller","Best Of - The Maxi-Singles Hit Collection","1","2","327640","spotify:user:mrniaboc","2015-11-20T01:27:45Z"
"spotify:track:5eQoNnXQJKsLt1KkEb0abO","Black Horse and the Cherry Tree - Radio Version","KT Tunstall","Black Horse And The Cherry Tree","1","1","174400","spotify:user:mrniaboc","2015-11-20T01:31:17Z"
"spotify:track:4ClFXGTMSevzy8yuTLF4Kx","A Certain Shade of Green","Incubus","S.C.I.E.N.C.E.","1","7","191533","spotify:user:mrniaboc","2015-11-20T02:23:25Z"
"spotify:track:3qitymULqEibr7yknRMKU4","A Whiter Shade Of Pale","Procol Harum","A Whiter Shade Of Pale","1","1","248946","spotify:user:12184019594","2015-11-20T02:32:18Z"
"spotify:track:16qzGrIMWoxerw2gnW0zuv","Pink Moon","Nick Drake","Pink Moon","1","1","123173","spotify:user:12184019594","2015-11-20T02:33:09Z"
"spotify:track:6FEKEO3y7QFcMwoGeR0GtU","Crimson And Clover","Tommy James & The Shondells","Tommy James And The Shondells: Anthology","1","19","209800","spotify:user:12184019594","2015-11-20T02:34:00Z"
"spotify:track:4Kyu3QWkt50ekhJF1WtU6M","It's Not Easy (Being Green)","MC Lars, Pierre Bouvier of Simple Plan","This Gigantic Robot Kills","1","4","222946","spotify:user:cmk82","2015-11-20T09:32:25Z"
"spotify:track:5BkNCuxzzid0gz9sx3NNbX","My Silver Lining","First Aid Kit","Stay Gold","1","1","215493","spotify:user:1141461025","2015-11-20T09:33:41Z"
"spotify:track:1JDdR7TP8ihRPAIN0VZSyh","The Golden Vanity","Crooked Still","Some Strange Country","1","2","256386","spotify:user:1141461025","2015-11-20T09:35:58Z"
"spotify:track:0Xeal0vTaAIt8sq7btyTcI","Gold Locks (feat. Jean Grae)","MC Frontalot, Jean Grae","Question Bedtime","1","3","205690","spotify:user:cmk82","2015-11-20T09:36:21Z"
"spotify:track:4UXquZeCjJrA4WZ1tgdqMJ","Red Like Roses (Red Trailer) [feat. Casey Lee Williams]","Jeff Williams, Casey Lee Williams","Rwby Volume 1 Soundtrack","1","2","192203","spotify:user:cmk82","2015-11-20T09:37:44Z"
"spotify:track:2EXyxZ7okf7i0k91mD0MDO","Red Dragon Tattoo","Fountains Of Wayne","Utopia Parkway","1","2","212133","spotify:user:cmk82","2015-11-20T09:39:55Z"
"spotify:track:5MIOomJuCJkfuf6mrHJu9H","Natural Blues","Moby","Play & Play: B Sides","1","8","253760","spotify:user:1141461025","2015-11-20T09:40:46Z"
"spotify:track:4o9dg5PXUImqafDtHF97xJ","Burgundy - Dead Poetic Album Version","Dead Poetic","Four Wall Blackmail","1","1","223053","spotify:user:cmk82","2015-11-20T09:42:58Z"
"spotify:track:4sy45X8Jo15DxjDDpDkInF","Blue Monday","New Order","Singles (US format)","1","5","449493","spotify:user:eatyourgreens","2015-11-20T11:20:19Z"
"spotify:track:32soEc9h0wDy1BEjV5egeh","A Pair Of Brown Eyes","The Pogues","Rum Sodomy & The Lash (Expanded)","1","5","301213","spotify:user:eatyourgreens","2015-11-20T11:32:03Z"
"spotify:track:2AX5E86cn9n2dgioZEjirI","Golden Brown","The Stranglers","La Folie","1","9","206760","spotify:user:cam_allen","2015-11-20T11:29:57Z"
"spotify:track:6OMfk1Gei14BexfcSzjLrB","I Am The Black Gold Of The Sun","Nuyorican Soul, Jocelyn Brown","Nuyorican Soul (2CD)","1","2","319733","spotify:user:cam_allen","2015-11-20T11:31:37Z"
"spotify:track:2mv6GY70UsHiTCGQZ4JfgC","Fools Gold - Remastered","The Stone Roses","The Stone Roses","1","12","594453","spotify:user:cam_allen","2015-11-20T11:32:05Z"
"spotify:track:7H6MeljYVo9GuWnGT9o3TE","Ultra Violet (Light My Way)","U2","Achtung Baby","1","10","330506","spotify:user:eatyourgreens","2015-11-20T11:34:12Z"
"spotify:track:6i92ZGfI33SiXXrDNQalX8","Scarlet Ribbons","The Men They Couldn't Hang","Night of a Thousand Candles","1","10","355666","spotify:user:eatyourgreens","2015-11-20T11:37:55Z"
"spotify:track:3uYM1j53XujLtLbxgVZOwc","Black Steel","Tricky","Maxinquaye","1","3","340000","spotify:user:cam_allen","2015-11-20T11:32:40Z"
"spotify:track:6YKB7Sg5kkGMPbxlbSvYVi","Golddust","DJ Fresh","Kryptonite","1","4","191560","spotify:user:cam_allen","2015-11-20T11:36:28Z"
"spotify:track:4z9TGS2lQPVG6SkdvJObT7","Pleasantly Blue","4 Non Blondes","Bigger, Better, Faster, More !","1","4","148373","spotify:user:alexbowyer","2015-11-20T11:40:11Z"
"spotify:track:4kbz7rHVbyjKasuuqelccQ","White Flag","Dido","Life For Rent","1","1","240040","spotify:user:alexbowyer","2015-11-20T11:51:29Z"
"spotify:track:6UkMcAA19lTdjs22jtB7o2","Big Yellow Taxi","Joni Mitchell","Ladies Of The Canyon","1","10","134800","spotify:user:eatyourgreens","2015-11-20T11:46:29Z"
"spotify:track:3ztCt91U2wGkDZuzbCwH6H","Black Hole Sun","Soundgarden","Superunknown (20th Anniversary)","1","7","318586","spotify:user:alexbowyer","2015-11-20T12:02:31Z"
"spotify:track:5Ub1e0mniUAfmZYPEqV58H","Red Wedding","The Bled","Pass The Flask","1","1","171773","spotify:user:itsravenous","2015-11-20T11:58:08Z"
"spotify:track:0YFHWBbEohQW4UOZq7ApR9","Orange Crush","R.E.M.","Green (25th Anniversary Deluxe Edition)","1","7","231640","spotify:user:itsravenous","2015-11-20T11:58:27Z"
"spotify:track:2Bk1PC9ovGtDwlP89qP3yb","Mellow Yellow","Donovan","Greatest Hits...And More","1","9","221466","spotify:user:itsravenous","2015-11-20T12:01:35Z"
"spotify:track:1TY5KmqtwL4rwpdPAsVav6","Sea Green, See Blue","Jaymay, Jared Engel","Autumn Fallin'","1","4","377200","spotify:user:itsravenous","2015-11-20T12:17:22Z"
"spotify:track:7ncTtnHuRHExZGp18vnimz","Mr. E's Beautiful Blues","Eels","Daisies Of The Galaxy","1","15","258266","spotify:user:itsravenous","2015-11-20T12:18:12Z"
"spotify:track:1divptdjcWXvF1aflfTQnw","Rose Rouge","St Germain","Tourist [Remastered] (Remastered Version)","1","1","416565","spotify:user:alexbowyer","2015-11-20T12:05:20Z"
"spotify:track:4NItLOLgTYhDUQRClgN5NE","Violet","Hole","Live Through This","1","1","204426","spotify:user:alexbowyer","2015-11-20T12:06:17Z"
"spotify:track:4DLHEjaJNcwn9929qriEGb","Little Red Hen","Malvina Reynolds","Ear to the Ground","1","8","132266","spotify:user:1160456041","2015-11-20T12:05:16Z"
"spotify:track:0BrvaxjhkI1EqQWLuQlDSY","Yellow Room","Yiruma","River Flows In You","1","8","222066","spotify:user:1160456041","2015-11-20T12:06:04Z"
"spotify:track:0ADTlyGXZDUOmDS9smfoX8","Caribbean Blue - 2009 Remastered Version","Enya","The Very Best Of Enya (Deluxe Edition)","1","21","238986","spotify:user:1160456041","2015-11-20T12:06:41Z"
"spotify:track:65oF24GxE8Xy3aqc1ooobg","Wine Red","The Hush Sound","Take Action! Vol. 6","2","14","152426","spotify:user:becky1505","2015-11-20T12:06:47Z"
"spotify:track:0GZoB8h0kqXn7XFm4Sj06k","Yellow Flicker Beat - From The Hunger Games: Mockingjay Part 1","Lorde","Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1)","1","1","232506","spotify:user:becky1505","2015-11-20T12:09:32Z"
"spotify:track:0LrmVi7UNNxEuGivWcIVPB","Silver Lining","Kacey Musgraves","Same Trailer Different Park","1","1","230733","spotify:user:1160456041","2015-11-20T12:15:52Z"
"spotify:track:57rdgySxXsi2mKGC2cAuIU","Green Garden","Laura Mvula","Laura Mvula with Metropole Orkest conducted by Jules Buckley at Abbey Road Studios","1","10","252173","spotify:user:becky1505","2015-11-20T12:17:49Z"
"spotify:track:4CjSIhFpTYKVLyw2vDTS6n","Ivy & Gold","Bombay Bicycle Club","Flaws","1","4","176071","spotify:user:1160456041","2015-11-20T12:18:05Z"
"spotify:track:3ou9rSNUQnE7XYmJkUUIOc","Green Eyes","Coldplay","A Rush Of Blood To The Head","1","7","223040","spotify:user:becky1505","2015-11-20T12:22:10Z"
"spotify:track:1jLGpWpQXwwmygRErCeAXf","Black Sheep","Gin Wigmore","Gravel & Wine","1","1","183693","spotify:user:becky1505","2015-11-20T12:24:01Z"
"spotify:track:7urDSX97YCwDNjzgrHHAnD","Pale Blue Eyes","The Velvet Underground","The Velvet Underground (45th Anniversary / Deluxe Edition)","1","4","339533","spotify:user:1264248857","2015-11-20T13:57:50Z"
"spotify:track:0NH5QIO7wJQctIQQl2Oq5d","Joseph's Coat (The Coat Of Many Colors)","Original Broadway Cast of 'Joseph and the Amazing Technicolor Dreamcoat'","Joseph And The Amazing Technicolor Dream Coat","1","2","213906","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-11-20T12:58:27Z"
"spotify:track:22gLGCKbFKwmgZhrpVcnFb","Fields Of Gold","Sting","Fields Of Gold - The Best Of Sting 1984 - 1994","1","3","218706","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-11-20T13:55:38Z"
