﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:15tHagkk8z306XkyOHqiip","I'll Be There For You","The Rembrandts","L.P.","1","15","188359","spotify:user:alexbowyer","2016-07-22T08:56:47Z"
"spotify:track:7afSN5zhUhkbpRFpYKYztK","The Reason","Hoobastank","The Reason","1","8","232800","spotify:user:becky1505","2016-07-22T08:57:16Z"
"spotify:track:2njbVCXigj8UiiD4cnwknY","What Do I Do Now","Sleeper","The It Girl","1","3","220400","spotify:user:alexbowyer","2016-07-22T08:59:33Z"
"spotify:track:6SdaFXIAyCYdDaGPHD5PpU","Where I Find My Heaven","Gigolo Aunts","Where I Find My Heaven (The Singles Album) & Flippin' Out","2","2","203000","spotify:user:alexbowyer","2016-07-22T09:02:06Z"
"spotify:track:6crBy2sODw2HS53xquM6us","Tribute","Tenacious D","Tenacious D","1","3","248053","spotify:user:alexbowyer","2016-07-22T09:03:24Z"
"spotify:track:7Cw0gBagWtFwv9lmffmY17","Orange Crush - Remastered","R.E.M.","Green (Remastered)","1","7","231640","spotify:user:alexbowyer","2016-07-22T09:06:09Z"
"spotify:track:2EBd9optBNJfQit0anTF8y","D'You Know What I Mean?","Oasis","Be Here Now","1","1","462493","spotify:user:becky1505","2016-07-22T09:06:57Z"
"spotify:track:7AA0HJeE0ZvjK9QMxcL55v","Cool","Gwen Stefani","Love Angel Music Baby (Deluxe Version)","1","4","189333","spotify:user:cmk82","2016-07-22T09:07:58Z"
"spotify:track:3gNGi2iUGHXGpBQHce6Nua","When You Were Young","The Killers","Sam's Town","1","3","220426","spotify:user:becky1505","2016-07-22T09:09:16Z"
"spotify:track:1rdreHH1v6kyrx2mFQvLR4","Here's to Never Growing Up","Avril Lavigne","Avril Lavigne","1","2","214320","spotify:user:becky1505","2016-07-22T09:12:03Z"
"spotify:track:0gmbgwZ8iqyMPmXefof8Yf","How You Remind Me - LP Mix","Nickelback","Silver Side Up","1","2","223746","spotify:user:becky1505","2016-07-22T09:15:28Z"
"spotify:track:5yEPxDjbbzUzyauGtnmVEC","Bitter Sweet Symphony","The Verve","Urban Hymns","1","1","358426","spotify:user:116001551","2016-07-22T09:19:55Z"
"spotify:track:4m0Vgr48VFaMYw0Sp1ozJu","Bodysnatchers","Radiohead","In Rainbows","1","2","242293","spotify:user:116001551","2016-07-22T09:22:46Z"
"spotify:track:4ePP9So5xRzspjLFVVbj90","Two Princes","Spin Doctors","Pocket Full Of Kryptonite","1","7","256733","spotify:user:eatyourgreens","2016-07-22T09:19:46Z"
"spotify:track:4p0c5kojr6aAHGgaYLmpYE","Mote","Sonic Youth","Goo","1","5","457440","spotify:user:eatyourgreens","2016-07-22T09:25:49Z"
"spotify:track:3RlPWnQ2hGtEWKY7LdQWho","Texarkana","R.E.M.","Out Of Time","1","9","220000","spotify:user:eatyourgreens","2016-07-22T10:10:24Z"
"spotify:track:5zHgT1ibsBrSOEnQwZapto","Veronica","Elvis Costello","Spike","1","4","189506","spotify:user:eatyourgreens","2016-07-22T12:44:32Z"
"spotify:track:0t1YlU41vKgWiw3CVVuRbH","Hand Of Fate - Remastered 2009","The Rolling Stones","Black And Blue (Remastered 2009)","1","2","268440","spotify:user:theegrange","2016-07-22T13:07:43Z"
"spotify:track:3lILuFinx7CFaYXJ6FWz54","Police on my Back - Remastered","The Clash","Sandinista!","1","19","196920","spotify:user:eatyourgreens","2016-07-22T13:36:29Z"
"spotify:track:7wclPheMJAUKn2njmO2s3A","Pork And Beans","Weezer","Weezer (Red Album)","1","3","189400","spotify:user:trinity3infinity","2016-07-22T14:05:39Z"
"spotify:track:1pXXriSh4lpOKFqsAWVdHe","The Modern World","The Jam","This Is The Modern World (Remastered Version)","1","1","150626","spotify:user:theegrange","2016-07-22T14:07:03Z"
"spotify:track:3wmeKTX51RV7DVRKzuxZKo","Ava Adore","The Smashing Pumpkins","Adore (2014 Remaster)","1","2","270893","spotify:user:trinity3infinity","2016-07-22T14:16:59Z"
