﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:78eSeO2ExsR4sLUHtdBCFm","In The Midnight Hour","Wilson Pickett","Rhino Hi-Five: Wilson Pickett (US Release)","1","1","157160","spotify:user:jordan-genus-and-species","2016-02-04T18:53:05Z"
"spotify:track:5FNRngWeBEpR8BiGLlNm2l","Tell Her No","The Zombies","The Original Studio Recordings (Volume One)","1","10","126600","spotify:user:12184019594","2016-02-04T19:02:06Z"
"spotify:track:69RH84na5iUNwrwxpgjC5j","Where Did Our Love Go","The Supremes","Where Did Our Love Go","1","1","153333","spotify:user:12184019594","2016-02-04T19:04:50Z"
"spotify:track:72WZtWs6V7uu3aMgMmEkYe","You Can't Always Get What You Want","The Rolling Stones","Let It Bleed","1","9","448720","spotify:user:215iyqxnackx5ekss5adqd73a","2016-02-04T22:10:25Z"
"spotify:track:0iOZM63lendWRTTeKhZBSC","Mrs. Robinson","Simon & Garfunkel","Bookends","1","10","244026","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-05T10:26:22Z"
"spotify:track:2nwCO1PqpvyoFIvq3Vrj8N","These Boots Are Made For Walkin'","Nancy Sinatra","Boots","1","5","166008","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-05T10:27:54Z"
"spotify:track:46iPLIwKPJ1b3A4whrCi3z","Wild Thing","The Troggs","The EP Collection","1","22","154400","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-05T10:30:24Z"
"spotify:track:77f3aNeabAbOaSB32Sd5QE","Eleanor Rigby - Remastered 2009","The Beatles","Revolver (Remastered)","1","2","126533","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-05T10:31:53Z"
"spotify:track:3XC7Jd6SfrQYKZJ6inyRHK","The House Of The Rising Sun","The Animals","Most Of The Animals","1","1","269906","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2016-02-05T10:32:45Z"
"spotify:track:05I2vZxtfmf0zkps9bE3on","My Girl","The Temptations","My Girl","1","1","175933","spotify:user:128278286","2016-02-05T12:10:44Z"
"spotify:track:0jkBzn7J5jc889TYxwvXy6","Think","Aretha Franklin","Soul Queen","1","21","138720","spotify:user:128278286","2016-02-05T12:40:00Z"
"spotify:track:4yEUFyG8hKQASf1VTW1xLb","Uptight (Everything's Alright) - Single Version","Stevie Wonder","Motown Essentials","1","1","173240","spotify:user:128278286","2016-02-05T12:20:50Z"
"spotify:track:2mTjtdoxpffwa5rXVyZZaS","You Can't Hurry Love","The Supremes","Love And Life: The Very Best Of Diana Ross","1","1","161613","spotify:user:128278286","2016-02-05T12:24:08Z"
"spotify:track:1DzKS1j1XiKJ5HN9bnFGO0","Respect - Stereo Version","Aretha Franklin","I Never Loved A Man The Way I Love You","1","12","148733","spotify:user:128278286","2016-02-05T12:29:57Z"
"spotify:track:1JR8brv7k5HyFiJakYnkiJ","Space Oddity - US Stereo Single Edit;2009 Remastered Version","David Bowie","Space Oddity","1","3","238000","spotify:user:215iyqxnackx5ekss5adqd73a","2016-02-05T17:07:09Z"
"spotify:track:7xEOdukMHyZ1LdRguNXP7s","Don't Get Around Much Any More","Sam Cooke","My Kind Of Blues","1","1","193400","spotify:user:irregulargalaxies","2016-02-05T17:48:11Z"
"spotify:track:6ek9SiEj5a65WIs2EV7qiM","Son Of A Preacher Man - Mono Version","Dusty Springfield","Dusty In Memphis (Remastered)","1","12","148053","spotify:user:cam_allen","2016-02-08T11:13:30Z"
"spotify:track:7xinzPqSmPSstVougBIL1i","California Dreamin' - Single Version","The Mamas & The Papas","California Dreamin' - The Best of The Mamas & The Papas","1","1","159026","spotify:user:cam_allen","2016-02-08T11:14:37Z"
"spotify:track:27m1soUndRthrAA1ediOXn","I Heard It Through The Grapevine","Marvin Gaye","I Heard It Through The Grapevine / In The Groove (Stereo)","1","4","195266","spotify:user:cam_allen","2016-02-08T11:16:20Z"
"spotify:track:4Y4Gd3ty8uut6Qw43c7yJc","(Sittin' On) The Dock Of The Bay","Otis Redding","Dock Of The Bay","1","1","162213","spotify:user:cam_allen","2016-02-08T11:17:37Z"
"spotify:track:4UGxnxGlpc7BB8Cbu8vITC","Hit the Road Jack","Ray Charles","Greatest Hits, Vol.1","1","1","119840","spotify:user:cam_allen","2016-02-08T11:20:22Z"
"spotify:track:5i4DBGdobIVHXHVeUqmctP","Monday, Monday","The Mamas & The Papas","California Dreamin' - The Best of The Mamas & The Papas","1","3","201600","spotify:user:215iyqxnackx5ekss5adqd73a","2016-02-20T11:31:40Z"
