﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2pnJ87yTVpkgtZh6Tq4vKh","Solar Sailer","Daft Punk","TRON: Legacy","1","15","162120","spotify:user:alexbowyer","2015-09-25T08:28:30Z"
"spotify:track:7JX9vziMXupMzBESgDcyaZ","Blade Runner - Main Titles","Vangelis","Light And Shadow: The Best Of Vangelis","1","3","215000","spotify:user:alexbowyer","2015-09-25T08:45:43Z"
"spotify:track:6pt4V8ttgLOm1Z1W4tsiTY","Adagio For Tron","Daft Punk","TRON: Legacy","1","10","251093","spotify:user:alexbowyer","2015-09-25T08:48:13Z"
"spotify:track:7D1Dq1oEmlKNJltvzTL0wN","Roadgame","Kavinsky","OutRun","1","12","224386","spotify:user:alexbowyer","2015-09-25T08:51:58Z"
"spotify:track:5hCPFtSkRr5R52NCxIQO4i","Together (In A State Of Trance) - Original Mix","Armin van Buuren","Together (In A State of Trance) [A State Of Trance Festival Anthem] [Extended Versions]","1","1","353477","spotify:user:alexbowyer","2015-09-25T08:54:07Z"
"spotify:track:4iA3wKwcVJJoIU4J0wweyP","Leaving Earth","Clint Mansell, EA Games Soundtrack","Mass Effect 3","1","2","123720","spotify:user:cmk82","2015-09-25T09:09:07Z"
"spotify:track:0z9UTMWoBnFsXBJSuOGZLf","Crystallize","Lindsey Stirling","Lindsey Stirling","1","3","258800","spotify:user:cmk82","2015-09-25T09:10:00Z"
"spotify:track:610EDOFqHM0HLGu5x0QDOH","Aerith's Theme (Final Fantasy VII)","Nobuo Uematsu","Distant Worlds: music from Final Fantasy","1","3","348013","spotify:user:cmk82","2015-09-25T09:13:16Z"
"spotify:track:0EhKIO9RPSvrsuic0wYkbl","Roundtable Rival","Lindsey Stirling","Shatter Me (Deluxe)","1","6","203280","spotify:user:cmk82","2015-09-25T09:18:23Z"
"spotify:track:2r94u49GnyvCgKLx9ieXr6","Dragon Age Inquisition Theme","Trevor Morris","Dragon Age Inquisition","1","1","172106","spotify:user:cmk82","2015-09-25T09:18:51Z"
"spotify:track:2AFGz4LP9XDJ8gZGz31gIJ","Midnight On The Water/Bonapartes Retreat","The Nordic Fiddlers Bloc","The Nordic Fiddlers Bloc","1","7","397960","spotify:user:freyapentz","2015-09-25T09:26:15Z"
"spotify:track:0YjLBuUxrBX9zeAGaP9pKd","Time 2","Ewan Dobson","Ewan Dobson II","1","1","193826","spotify:user:freyapentz","2015-09-25T09:26:39Z"
"spotify:track:2BaXkRgXA43KdD22aeraju","Poppiholla - Radio Edit","Chicane","SLAM!FM Presents Clubbin' Best of 2008/2009","1","15","224013","spotify:user:freyapentz","2015-09-25T09:27:12Z"
"spotify:track:4AD2dterIUjNt1LFNI9Bvi","He's a Pirate","Klaus Badelt","Pirates Of The Caribbean Original Soundtrack","1","15","90426","spotify:user:becky1505","2015-09-25T10:09:01Z"
"spotify:track:4BMHp3DkI8VLsuB9Kr0pzu","Primavera","Ludovico Einaudi, Robert Ziegler, Royal Philharmonic Orchestra","Divenire (Bonus Track Version)","1","6","442400","spotify:user:becky1505","2015-09-25T10:09:24Z"
"spotify:track:76ZDwA8uTyMys4LIS3pBUX","Exogenesis: Symphony Part 3 [Redemption]","Muse","The Resistance","1","11","277026","spotify:user:becky1505","2015-09-25T10:12:26Z"
"spotify:track:7jAt4ULjZ9PMioduX71M9a","Postcards From Far Away","Coldplay","Viva La Vida - Prospekt's March Edition","2","2","48128","spotify:user:becky1505","2015-09-25T10:13:13Z"
"spotify:track:1tLOMOM060aHIBWPlZf52A","Fuckin ' In The Bushes","Oasis","Standing On The Shoulder Of Giants","1","1","200560","spotify:user:becky1505","2015-09-25T10:19:00Z"
"spotify:track:6wXWzOIf6gOnyqJMT3VZah","Benedictus","Karl Jenkins, 2Cellos","In2ition","1","13","400426","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-09-25T10:27:13Z"
"spotify:track:6amWzecM9lo2uYpVOQCkEZ","Me and My Cello (Happy Together)","The Piano Guys","The Piano Guys 2","1","10","185840","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-09-25T10:28:09Z"
"spotify:track:6P3fsqLAPgbwRQsCDhfVJW","Ruby's Eyes","Tommy Emmanuel","Little By Little, Vol. 1","1","11","209840","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-09-25T10:30:55Z"
"spotify:track:1dWed98aCQ4ubcdcSYNXI8","Love Me Like You Do (Violin Cover)","Robert Mendoza","Love Me Like You Do (Violin Cover)","1","1","251597","spotify:user:21kymv5meu6ckaalxjjxf7rwq","2015-09-25T10:56:19Z"
"spotify:track:47sjyBGwjIzACraGkwDy2S","Myopia","Man Or Astro-Man?","Eeviac","1","13","386840","spotify:user:eatyourgreens","2015-09-25T11:28:50Z"
"spotify:track:6RyAadye7jJ2bj0aNH0XjA","Candy Shoppe","Emeralds","Does It Look Like I'm Here?","1","1","285840","spotify:user:bdisraeli","2015-09-25T12:21:45Z"
"spotify:track:3srAk0PUF94ADzmGdcDlEE","Children's Corner, L 113: I. Doctor Gradus ad Parnassum","Claude Debussy, Werner Haas","Debussy's Piano","1","5","131293","spotify:user:bdisraeli","2015-09-25T12:25:48Z"
